plate,mjd,fiberid,z,zErr,zWarning,class,bestObjID,objType,run,rerun,camCol,field,obj,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z
380,51792,491,1.842209,7.169221E-4,0,QSO,1237663277384401208,SERENDIPITY_BLUE,4145,301,4,11,312,20.647659,20.528223,20.437981,20.09326,19.947544,20.677639,20.588093,20.570324,20.152639,19.912626
380,51792,167,0.110171,9.381475E-6,0,GALAXY,1237663277384466614,QSO,4145,301,4,12,182,21.411428,20.333113,19.960321,19.603525,19.41572,20.715017,18.99683,18.327471,17.960938,17.730207
380,51792,424,0.083958,2.285956E-5,0,GALAXY,1237663444906279128,GALAXY,4184,301,4,288,216,20.691656,18.913532,18.053909,17.553411,17.218306,19.757544,17.972017,17.028915,16.643593,16.250116
380,51792,473,0.186898,1.995064E-5,0,GALAXY,1237663444906344785,GALAXY,4184,301,4,289,337,21.496473,20.212578,19.438824,18.716751,18.323854,19.975513,18.715582,17.773445,17.23431,16.966759
677,52606,486,1.297994,6.476475E-4,0,QSO,1237663444906344870,NONLEGACY,4184,301,4,289,422,20.729549,20.596638,20.167879,20.106222,19.995789,21.016291,20.625338,20.216089,20.229469,19.921755
380,51792,477,0.264083,5.961697E-5,0,GALAXY,1237663444906345174,SERENDIPITY_FIRST,4184,301,4,289,726,22.030806,21.162127,20.018927,19.414108,19.008347,21.60969,20.476946,19.151663,18.693575,18.195084
677,52606,500,-3.801848E-4,1.633721E-4,0,STAR,1237663444906345491,NONLEGACY,4184,301,4,289,1043,26.11451,23.368439,22.016201,20.374123,19.721077,24.67392,24.044861,22.152945,20.470591,19.814741
380,51792,471,0.177247,4.169418E-5,0,GALAXY,1237663444906410200,GALAXY,4184,301,4,290,216,21.9804,19.990732,18.785341,18.272329,17.9135,21.710224,19.016359,17.7603,17.234404,16.828466
677,52606,490,0.180251,3.99801E-5,0,GALAXY,1237663444906410307,NONLEGACY,4184,301,4,290,323,21.963816,20.395966,19.168135,18.575085,18.195408,20.076405,19.374081,17.912989,17.384054,17.090136
379,51789,29,0.044626,1.445081E-5,0,GALAXY,1237663478726918383,GALAXY,4192,301,3,254,239,20.281107,18.912127,18.446072,18.151293,17.752129,17.11561,15.858516,15.259404,14.94794,14.693313
677,52606,176,1.628964,1.230533E-3,0,QSO,1237663478727049631,NONLEGACY,4192,301,3,256,415,20.752829,20.533728,20.393578,20.149897,19.995417,20.767073,20.578321,20.510458,20.138737,20.130836
677,52606,479,-7.9871E-5,6.497315E-6,0,STAR,1237663479263789151,NONLEGACY,4192,301,4,254,95,16.3153,14.480766,13.830708,13.618403,13.528635,16.305838,14.501398,13.841028,13.630254,13.538041
380,51792,232,0.108829,1.851227E-5,0,GALAXY,1237663479263789209,GALAXY,4192,301,4,254,153,21.083948,19.529215,18.716024,18.314932,17.838844,19.312233,17.852728,17.078081,16.685213,16.473066
380,51792,224,0.042364,5.954697E-6,0,GALAXY,1237663479263789235,GALAXY,4192,301,4,254,179,20.813936,19.754606,19.617796,19.499891,19.157349,19.011301,17.878786,17.347847,17.125969,17.281351
380,51792,237,-4.039586E-4,1.831221E-5,0,STAR,1237663479263789291,STAR_BHB,4192,301,4,254,235,19.542747,18.282223,18.025295,17.906567,17.826839,19.598715,18.335443,18.079666,17.965164,17.909527
677,52606,476,0.323119,9.844911E-5,0,GALAXY,1237663479263789706,NONLEGACY,4192,301,4,254,650,23.622889,22.127201,20.463457,19.834049,19.23745,27.709347,21.787029,18.969553,18.394482,17.87981
677,52606,471,0.108969,5.553695E-6,0,GALAXY,1237663479263854754,NONLEGACY,4192,301,4,255,162,20.40202,19.530729,19.25946,18.935999,18.568172,19.391584,18.330437,17.820671,17.51038,17.373293
380,51792,480,0.057393,1.526948E-5,0,GALAXY,1237663479263920221,GALAXY,4192,301,4,256,93,21.280436,19.905312,19.486187,19.075737,18.74514,20.080864,17.702265,17.087719,16.802568,16.779335
677,52606,496,2.274025,2.196116E-4,0,QSO,1237663479263920323,NONLEGACY,4192,301,4,256,195,19.993101,19.341532,19.40741,19.258112,18.985895,20.072338,19.374435,19.458372,19.365604,19.028263
677,52606,190,6.354465E-5,9.648154E-6,0,STAR,1237666407898873906,NONLEGACY,4874,301,3,319,50,18.672657,17.417137,16.978279,16.772255,16.672482,18.652964,17.448269,16.993689,16.820505,16.724981
677,52606,189,0.171892,7.828728E-6,0,GALAXY,1237666407898873986,NONLEGACY,4874,301,3,319,130,20.66399,19.798162,19.308167,19.001471,18.752506,20.173439,19.177713,18.61479,18.16667,17.98843
677,52606,181,0.109273,6.694625E-6,0,GALAXY,1237666407898874025,NONLEGACY,4874,301,3,319,169,19.177355,18.402334,18.130886,17.787542,17.765013,18.701231,17.74292,17.3829,17.011522,16.995934
380,51792,234,1.341408,6.572916E-4,0,QSO,1237666407898874039,STAR_CATY_VAR,4874,301,3,319,183,19.975784,19.541008,19.117743,19.031734,18.894611,20.02248,19.591595,19.17202,19.082932,18.968273
380,51792,186,1.893121,3.597528E-4,0,QSO,1237666407899005096,SERENDIPITY_BLUE,4874,301,3,321,168,19.57703,19.540295,19.642893,19.142275,18.947527,19.574125,19.554789,19.649359,19.15284,19.023598
677,52606,169,7.592774E-5,2.012577E-5,0,STAR,1237666407899005240,NONLEGACY,4874,301,3,321,312,24.091766,21.075615,19.474979,18.424374,17.808132,24.015076,21.144302,19.54302,18.491196,17.906187
677,52606,177,0.223704,5.360716E-5,0,GALAXY,1237666407899070655,NONLEGACY,4874,301,3,322,191,23.497448,20.91024,19.491079,18.921064,18.50466,23.064941,20.730156,19.163151,18.666721,18.245035
677,52606,175,0.356126,1.021701E-4,0,GALAXY,1237666407899070710,NONLEGACY,4874,301,3,322,246,24.919861,21.949793,20.237291,19.560118,19.241884,20.324247,20.740629,18.560343,18.031569,17.493816
677,52606,172,0.409837,1.831291E-4,0,GALAXY,1237666407899070803,NONLEGACY,4874,301,3,322,339,23.02219,22.180725,20.516918,20.022793,19.5366,22.818474,21.947418,20.408512,19.971113,19.549303
677,52606,152,0.410728,1.269408E-4,0,GALAXY,1237666407899071153,NONLEGACY,4874,301,3,322,689,23.976076,22.224213,20.452894,19.662497,19.264191,24.393581,21.160501,19.358147,18.686014,18.382809
677,52606,158,0.090369,8.67273E-6,0,GALAXY,1237666407899136068,NONLEGACY,4874,301,3,323,68,21.116026,20.135998,19.660378,19.220228,19.083509,19.548626,18.393751,17.802759,17.415764,17.238216
380,51792,495,0.110348,1.550159E-5,0,GALAXY,1237656907959238859,GALAXY,2662,301,4,184,203,21.446077,19.589602,18.718132,18.248453,17.902071,19.835497,18.293255,17.396002,16.930664,16.693741
380,51792,496,0.109697,2.499405E-5,0,GALAXY,1237656907959238882,GALAXY,2662,301,4,184,226,21.731476,19.574873,18.62064,18.205093,17.778463,19.872696,18.197838,17.328659,16.961601,16.681696
380,51792,494,0.46061,2.030597E-4,0,GALAXY,1237656907959238976,GALAXY,2662,301,4,184,320,24.999937,22.413408,20.778267,19.902657,19.54664,21.490232,25.391615,19.088486,18.177238,17.502865
677,52606,170,0.07793,5.530674E-6,0,GALAXY,1237663276847530217,NONLEGACY,4145,301,3,11,233,20.295147,19.903027,20.123949,19.908426,19.968639,19.922256,19.493189,19.718479,19.492296,19.400652
677,52606,507,-2.1056E-4,5.806979E-6,0,STAR,1237663277384466462,NONLEGACY,4145,301,4,12,30,17.23875,16.137846,16.111952,16.130053,16.210991,17.311659,16.176043,16.157301,16.212309,16.289557
379,51789,630,0.153393,4.026432E-5,0,GALAXY,1237663444906148147,GALAXY,4184,301,4,286,307,21.311817,19.598541,18.65217,18.10025,17.653429,20.408791,18.474482,17.342916,16.884464,16.557529
379,51789,640,0.113877,2.726384E-5,0,GALAXY,1237663444906213475,GALAXY,4184,301,4,287,99,20.599745,18.747543,18.042107,17.620802,17.128735,19.172916,17.689722,16.827023,16.396889,16.076981
379,51789,637,0.154175,1.460413E-5,0,GALAXY,1237663444906213507,GALAXY,4184,301,4,287,131,21.0005,19.310555,18.559576,18.061798,17.582392,19.532227,18.008801,17.10091,16.676016,16.502079
379,51789,639,0.057548,1.92677E-5,0,GALAXY,1237663444906213606,GALAXY,4184,301,4,287,230,20.065971,17.990726,17.228003,16.728327,16.18351,18.254463,16.505928,15.581559,15.140548,14.781697
380,51792,426,0.291396,7.774302E-5,0,GALAXY,1237663444906213647,GALAXY,4184,301,4,287,271,23.270271,20.895153,19.512589,18.902233,18.332756,25.665192,19.838097,18.371124,17.792387,17.453079
379,51789,635,0.112531,2.873989E-5,0,GALAXY,1237663444906278952,GALAXY,4184,301,4,288,40,20.76116,18.934778,18.035492,17.467428,17.019787,20.407797,17.538044,16.495268,15.984921,15.667545
380,51792,439,4.239041E-5,3.575508E-5,0,STAR,1237663444906278978,QSO,4184,301,4,288,66,24.924623,21.615931,19.917238,18.766659,18.154539,24.314648,21.347427,19.406185,18.227245,18.035183
380,51792,431,0.081685,9.906443E-6,0,GALAXY,1237663444906279082,GALAXY,4184,301,4,288,170,20.586458,19.232801,18.622482,18.08997,17.740591,20.161186,18.553049,17.78229,17.298391,17.031301
380,51792,433,0.11323,1.002515E-5,0,GALAXY,1237663444906279101,GALAXY,4184,301,4,288,189,20.876144,19.47854,18.743122,18.086813,17.656517,19.603138,17.910006,17.128599,16.662239,16.354683
677,52606,461,0.371019,1.509749E-4,0,GALAXY,1237663444906279329,NONLEGACY,4184,301,4,288,417,25.563288,22.166407,20.328318,19.62656,19.055498,25.199848,21.665333,19.601295,18.97201,18.223236
677,52606,462,-4.414033E-5,3.74203E-5,0,STAR,1237663444906279828,NONLEGACY,4184,301,4,288,916,25.095739,23.205532,21.546186,19.576557,18.376795,26.0632,23.375231,21.974598,19.660694,18.465055
380,51792,475,0.182672,2.489992E-5,0,GALAXY,1237663444906344603,GALAXY,4184,301,4,289,155,21.292019,19.350307,18.257463,17.710379,17.259478,20.537434,17.984032,16.70731,16.243973,15.94857
380,51792,472,0.108593,3.417415E-5,0,GALAXY,1237663444906344665,GALAXY,4184,301,4,289,217,21.450726,19.808462,19.044268,18.554237,18.183418,20.225,18.783403,17.79838,17.400734,17.121588
677,52606,468,0.405205,2.636808E-4,0,GALAXY,1237663444906344932,NONLEGACY,4184,301,4,289,484,22.917038,22.400511,20.810083,20.00231,19.482992,21.152617,20.798603,19.363081,18.683376,18.19552
677,52606,491,8.441254E-5,8.191616E-5,0,STAR,1237663444906345013,NONLEGACY,4184,301,4,289,565,25.456457,22.585751,21.322357,20.375021,20.169167,23.454578,22.426138,21.271849,21.050528,19.695835
380,51792,463,-2.865025E-4,1.42787E-5,0,STAR,1237663444906410130,REDDEN_STD,4184,301,4,290,146,18.72426,17.617035,17.128836,16.919428,16.782276,18.758959,17.651485,17.171415,16.975693,16.841385
380,51792,478,0.182623,3.313196E-5,0,GALAXY,1237663444906410160,GALAXY,4184,301,4,290,176,21.607531,19.617744,18.387278,17.871603,17.524796,20.490765,18.79348,17.555132,17.039513,16.70282
380,51792,479,0.264938,5.90137E-5,0,QSO,1237663444906410190,QSO,4184,301,4,290,206,19.412771,19.01969,18.57016,18.424128,18.081638,19.315622,18.925577,18.434202,18.241474,17.952532
380,51792,476,0.228156,3.751312E-5,0,GALAXY,1237663444906410219,GALAXY,4184,301,4,290,235,21.785789,19.937056,18.591892,18.033508,17.659611,20.724581,18.294245,16.871777,16.335566,16.003738
380,51792,474,0.184341,3.341381E-5,0,GALAXY,1237663444906410245,GALAXY,4184,301,4,290,261,21.514067,19.696632,18.460258,17.932411,17.561325,20.662249,18.777052,17.476042,17.0075,16.584896
677,52606,506,-1.39696E-4,2.986283E-5,0,STAR,1237663444906410663,NONLEGACY,4184,301,4,290,679,24.60273,23.014154,21.638409,19.469252,18.320246,24.651339,23.511114,22.059694,19.610233,18.352173
379,51789,39,0.054306,2.019635E-5,0,GALAXY,1237663478726852779,GALAXY,4192,301,3,253,171,20.610561,18.526926,17.776314,17.384045,16.943354,17.155106,15.719781,15.019753,14.628331,14.43919
380,51792,229,-2.171673E-6,3.751831E-5,0,STAR,1237663478726918428,QSO,4192,301,3,254,284,20.052166,19.015882,18.935095,19.000793,19.036451,20.082355,19.058966,18.997982,19.026819,19.07468
380,51792,227,0.016165,1.158189E-5,0,GALAXY,1237663478726918596,GALAXY,4192,301,3,254,452,21.594807,20.487604,20.297752,20.25326,19.735096,18.563553,17.548864,17.113335,16.974922,16.552246
677,52606,182,-1.033819E-3,1.148543E-5,0,STAR,1237663478726983845,NONLEGACY,4192,301,3,255,165,17.783928,16.845837,16.510883,16.393572,16.381042,17.856478,16.89225,16.599701,16.488245,16.449141
677,52606,188,0.181999,3.811538E-5,0,GALAXY,1237663478726983849,NONLEGACY,4192,301,3,255,169,22.27158,20.628212,19.499281,19.035574,18.589766,20.186172,18.950871,17.908243,17.464603,17.28763
677,52606,185,0.053984,1.438806E-5,0,GALAXY,1237663478726983892,NONLEGACY,4192,301,3,255,212,20.185032,18.216217,17.438396,17.021477,16.59787,18.860498,17.06415,16.193539,15.778068,15.46523
380,51792,198,1.608923,3.167585E-4,0,QSO,1237663478726983926,SERENDIPITY_BLUE,4192,301,3,255,246,19.738085,19.557262,19.400352,19.146036,19.056419,19.749506,19.606127,19.481285,19.258577,19.097845
677,52606,200,0.26077,1.373692E-5,0,GALAXY,1237663478726983929,NONLEGACY,4192,301,3,255,249,21.268396,20.232855,19.479458,19.084354,18.65481,19.757481,18.925566,17.89237,17.413845,17.0695
677,52606,164,-2.248622E-4,4.780803E-6,0,STAR,1237663478727049330,NONLEGACY,4192,301,3,256,114,15.929193,14.742336,14.759599,14.819069,14.903469,15.99924,14.790859,14.819528,14.889105,14.964911
677,52606,196,0.177753,2.596919E-5,0,GALAXY,1237663478727049516,NONLEGACY,4192,301,3,256,300,21.847685,20.603413,19.750063,19.24704,18.80769,20.145847,18.822271,17.732079,17.338442,17.031506
379,51789,634,0.113414,4.069236E-5,0,GALAXY,1237663479263658154,GALAXY,4192,301,4,252,170,21.969881,19.842842,18.769485,18.245075,17.596725,20.004843,18.370039,17.213223,16.701365,16.245977
379,51789,35,0.158054,4.607076E-5,0,GALAXY,1237663479263658180,GALAXY,4192,301,4,252,196,21.934841,19.83473,18.748232,18.259827,17.713388,20.581936,18.613703,17.428101,16.913017,16.579473
380,51792,437,0.121072,3.901493E-5,0,GALAXY,1237663479263723745,GALAXY,4192,301,4,253,225,21.657845,19.817932,18.908524,18.507935,17.993555,20.531151,18.643808,17.616423,17.188339,16.818441
379,51789,636,0.121081,1.195971E-5,0,GALAXY,1237663479263723747,GALAXY,4192,301,4,253,227,21.630224,20.335636,19.73847,19.273952,18.825983,19.305927,17.763397,17.135103,16.705505,16.706013
380,51792,238,-2.945679E-4,7.525535E-5,0,STAR,1237663479263724552,STAR_RED_DWARF,4192,301,4,253,1032,24.43129,25.299751,23.661308,20.71287,19.172447,24.509584,25.57815,24.235313,20.869041,19.341486
676,52178,639,0.121089,3.168248E-5,0,GALAXY,1237663479263789179,NONLEGACY,4192,301,4,254,123,21.889591,19.900116,18.934662,18.478214,17.97434,21.282907,18.936884,17.92626,17.420904,17.010044
379,51789,631,0.224158,6.765948E-5,0,GALAXY,1237663479263789310,GALAXY,4192,301,4,254,254,22.407265,20.74004,19.400696,18.882896,18.475519,20.880493,19.07316,17.706078,17.218452,16.744913
379,51789,628,0.09004,3.987529E-5,0,GALAXY,1237663479800660151,GALAXY,4192,301,5,254,183,21.785393,20.066324,19.228226,18.677172,18.076307,18.928396,17.85817,17.018919,16.516014,16.139692
677,52606,180,0.067834,5.978109E-6,0,GALAXY,1237663783654064294,NONLEGACY,4263,301,3,17,166,20.824137,19.536592,18.808397,18.354252,18.018541,20.003128,18.545254,17.887686,17.422073,17.189894
380,51792,162,0.115122,1.181352E-5,0,GALAXY,1237663783654064317,QSO,4263,301,3,17,189,21.339661,20.118334,19.451241,19.187857,18.875492,19.545773,18.183428,17.586689,17.271273,17.264763
677,52606,178,0.091161,2.49292E-5,0,GALAXY,1237663783654064343,NONLEGACY,4263,301,3,17,215,21.948385,20.028746,19.000145,18.576721,18.097694,20.486435,18.743223,17.818777,17.316074,16.940903
380,51792,173,0.365267,1.156812E-4,0,GALAXY,1237663783654064753,GALAXY,4263,301,3,17,625,23.732372,22.234692,20.573746,19.988834,19.524551,22.242983,20.838753,19.592781,18.868067,18.710995
677,52606,514,0.367106,8.705584E-5,0,GALAXY,1237663784191001260,NONLEGACY,4263,301,4,18,684,25.043404,21.98163,20.297279,19.729406,19.295172,24.593206,21.282824,19.314259,18.648046,18.287029
379,51789,38,0.107594,1.314872E-5,0,GALAXY,1237666407898742953,GALAXY,4874,301,3,317,169,21.215055,20.068163,19.537144,19.213726,19.041683,19.28651,18.138062,17.543179,17.210449,17.040491
379,51789,34,0.181042,4.222981E-5,0,GALAXY,1237666407898808544,GALAXY,4874,301,3,318,224,21.831518,19.76281,18.509014,18.04438,17.614017,20.252878,18.521965,17.274351,16.748192,16.325794
676,52178,36,0.593804,1.748844E-4,0,QSO,1237666407898808552,NONLEGACY,4874,301,3,318,232,19.957794,19.555635,19.702789,19.556479,19.446533,20.144079,19.608789,19.716457,19.624491,19.415796
379,51789,32,0.183312,4.422099E-5,0,GALAXY,1237666407898808557,GALAXY,4874,301,3,318,237,21.759733,20.22831,19.129173,18.728664,18.354494,21.152246,18.801716,17.700434,17.196409,16.87738
380,51792,235,0.258736,4.427151E-5,0,GALAXY,1237666407898808634,GALAXY,4874,301,3,318,314,22.779844,20.496536,18.951521,18.512024,18.098507,21.221344,19.518797,17.832626,17.282597,16.932512
379,51789,31,0.261213,7.294198E-5,0,GALAXY,1237666407898808635,GALAXY,4874,301,3,318,315,22.82942,20.574478,19.093695,18.598446,18.223417,22.107548,19.564346,17.904913,17.23468,17.182924
677,52606,232,0.259936,1.263588E-4,0,GALAXY,1237666407898809028,NONLEGACY,4874,301,3,318,708,24.225346,22.379187,20.907822,20.52561,20.185366,24.647974,22.055948,20.682669,20.105755,19.654821
677,52606,235,-4.447316E-5,1.666793E-5,0,STAR,1237666407898874051,NONLEGACY,4874,301,3,319,195,23.366743,21.011774,19.437222,18.035433,17.198992,24.735537,21.091228,19.49749,18.0755,17.28299
380,51792,177,1.598206,1.083317E-3,0,QSO,1237666407899136143,QSO,4874,301,3,323,143,19.399347,19.198904,19.111935,19.044777,18.990583,19.491468,19.241751,19.171183,19.113232,18.958647
380,51792,153,2.100686,4.783167E-4,0,QSO,1237666407899136161,QSO,4874,301,3,323,161,19.737465,19.253374,18.956627,18.784044,18.486347,19.73377,19.282642,19.021172,18.841455,18.471052
380,51792,151,1.844354,5.016006E-4,0,QSO,1237666407899136273,SERENDIPITY_BLUE,4874,301,3,323,273,20.568993,20.552282,20.510164,20.188868,20.238392,20.62418,20.641798,20.683302,20.288479,20.516489
677,52606,142,-1.215851E-4,2.818647E-5,0,STAR,1237666407899136358,NONLEGACY,4874,301,3,323,358,24.150421,23.031044,21.325525,19.303612,18.200382,23.212584,23.098772,21.448545,19.373381,18.234358
380,51792,492,0.110632,2.273702E-5,0,GALAXY,1237666408436007091,GALAXY,4874,301,4,323,179,20.749237,19.018118,18.052485,17.609795,17.193684,19.466633,17.510906,16.478407,16.035824,15.676533
677,52606,511,1.275637E-4,4.378408E-5,0,STAR,1237666661835210822,NONLEGACY,4933,301,4,264,70,22.628309,22.223686,20.361919,19.172619,18.460367,23.215477,22.356497,20.471638,19.15723,18.49741
380,51792,498,1.026951,6.528876E-4,0,QSO,1237656907959238915,STAR_CATY_VAR,2662,301,4,184,259,20.219566,20.073784,19.800262,19.925636,19.602249,20.179281,20.067509,19.82975,19.902891,19.748543
677,52606,520,0.228468,4.52641E-5,0,GALAXY,1237656907959238996,NONLEGACY,2662,301,4,184,340,21.947433,20.483416,19.14731,18.641865,18.179216,20.320322,19.215729,17.858191,17.326954,16.893908
379,51789,5,0.223956,6.242224E-5,0,GALAXY,1237660025033916666,GALAXY,3388,301,2,217,250,23.129183,20.5954,19.284632,18.868296,18.420345,24.510593,19.443779,17.959576,17.471651,17.111877
380,51792,174,0.180136,4.773402E-5,0,GALAXY,1237663276847530243,GALAXY,4145,301,3,11,259,22.476912,20.367775,19.113186,18.643003,18.254229,21.118641,19.236174,17.924204,17.460838,16.98914
380,51792,483,0.178216,4.731774E-5,0,GALAXY,1237663277921272044,GALAXY,4145,301,5,11,236,22.094744,20.632029,19.495815,18.898829,18.423613,19.660728,18.543941,17.65955,17.189407,16.772209
677,52606,513,0.110114,2.835715E-5,0,GALAXY,1237663277921337515,NONLEGACY,4145,301,5,12,171,21.693216,19.854162,18.957281,18.564804,18.166082,20.355927,18.862276,17.950813,17.52825,17.191263
380,51792,493,0.11096,8.63827E-6,0,GALAXY,1237663277921337537,GALAXY,4145,301,5,12,193,21.555908,20.161631,19.529861,19.057386,18.627687,19.475697,18.372648,17.704556,17.252319,17.120548
