plate,mjd,fiberid,z,zErr,zWarning,class,bestObjID,objType,run,rerun,camCol,field,obj,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z
1024,52826,495,0.331287,5.894071E-5,0,GALAXY,1237663457775518707,NONLEGACY,4187,301,4,49,1011,24.013964,21.685204,19.910522,19.257492,18.805397,23.966009,21.022757,19.209423,18.564177,18.225859
984,52442,178,-4.638237E-6,6.537406E-6,0,STAR,1237663543139369224,GALAXY,4207,301,3,70,264,18.308714,16.355841,15.594813,15.377283,15.502991,18.209673,16.160522,15.402225,15.115815,15.180017
984,52442,173,0.051176,9.289215E-6,0,GALAXY,1237663543139369299,GALAXY,4207,301,3,70,339,19.495863,17.609976,16.810579,16.408949,16.074858,18.127666,16.306295,15.439949,15.052413,14.745537
1114,53179,177,5.688161E-5,9.502022E-6,0,STAR,1237663543139369721,NONLEGACY,4207,301,3,70,761,21.219828,18.531727,17.345095,16.885525,16.620647,21.188736,18.612473,17.408018,16.961626,16.691067
984,52442,164,0.051316,1.380436E-5,0,GALAXY,1237663543139369749,GALAXY,4207,301,3,70,789,21.836802,20.24827,19.5219,19.030073,18.613728,19.181112,17.851555,16.976675,16.5138,16.087961
1024,52826,166,0.157187,7.643828E-6,0,GALAXY,1237663543139369766,NONLEGACY,4207,301,3,70,806,21.320215,20.216616,19.728443,19.446381,19.110367,20.039757,18.818747,18.19388,17.854462,17.553328
1114,53179,200,1.935453,8.181528E-4,0,QSO,1237663543139370062,NONLEGACY,4207,301,3,70,1102,20.580379,20.571289,20.498737,20.169497,20.001833,20.667461,20.643713,20.65707,20.266294,20.011696
1024,52826,178,0.052109,6.171842E-6,0,GALAXY,1237663543139435333,NONLEGACY,4207,301,3,71,837,21.08247,19.984694,19.655869,19.427591,19.540642,19.938059,19.047129,18.513556,18.153088,18.118038
1114,53179,175,-9.482964E-5,1.433366E-5,0,STAR,1237663543139435508,NONLEGACY,4207,301,3,71,1012,20.427719,18.811935,18.15888,17.907839,17.734396,20.418537,18.856949,18.200115,17.973789,17.863853
1114,53179,171,-8.457107E-5,4.133156E-5,0,STAR,1237663543139436099,NONLEGACY,4207,301,3,71,1603,24.988861,21.733006,20.245531,19.284334,18.757172,24.653112,21.897308,20.296738,19.333443,18.76412
984,52442,155,-1.400688E-4,9.087572E-6,0,STAR,1237663543139500424,GALAXY,4207,301,3,72,392,20.530863,17.842899,16.371918,15.566781,15.263536,20.319313,17.650408,15.992893,15.115559,14.943137
983,52443,32,0.052184,1.480638E-5,0,GALAXY,1237663457238516673,GALAXY,4187,301,3,47,961,20.262726,18.389645,17.599321,17.154196,16.792074,18.866516,17.103956,16.204412,15.741591,15.469972
983,52443,31,0.188895,4.399966E-5,0,GALAXY,1237663457238581989,GALAXY,4187,301,3,48,741,22.229361,19.884773,18.687813,18.217525,17.78566,20.973154,18.842497,17.494081,16.986113,16.699718
1114,53179,475,1.449485E-4,8.358574E-6,0,STAR,1237663457775452390,NONLEGACY,4187,301,4,48,230,18.802023,17.254379,16.658298,16.405983,16.293396,18.859039,17.318781,16.716196,16.486609,16.353069
1024,52826,200,-1.256139E-4,2.247248E-5,0,GALAXY,1237663457775452675,NONLEGACY,4187,301,4,48,515,21.531506,19.807478,19.059875,18.751755,18.506123,22.045794,19.849051,19.04258,18.626389,18.320976
1023,52818,33,-4.378917E-4,1.487442E-5,0,STAR,1237663457775452739,NONLEGACY,4187,301,4,48,579,20.602783,19.219347,18.589394,18.392914,18.225229,20.669867,19.239481,18.538836,18.262896,18.02483
1115,52914,629,-4.004515E-4,3.864903E-5,0,STAR,1237663457775452921,NONLEGACY,4187,301,4,48,761,21.462626,20.087156,19.544743,19.330246,19.266973,21.832378,20.189486,19.660357,19.411251,19.209412
1024,52826,197,0.136386,8.186055E-6,0,GALAXY,1237663457775453145,NONLEGACY,4187,301,4,48,985,21.864405,20.554855,19.811266,19.293303,18.882292,20.081772,19.083151,18.176563,17.759037,17.504791
1024,52826,475,0.413606,8.865906E-5,0,GALAXY,1237663457775453694,NONLEGACY,4187,301,4,48,1534,23.913445,22.252983,20.671444,19.914658,19.346481,22.049868,21.737835,19.312199,18.490078,18.554632
1114,53179,493,0.331392,8.786923E-6,0,GALAXY,1237663457775517877,NONLEGACY,4187,301,4,49,181,21.207088,20.424805,19.777138,19.589943,19.148716,20.676012,19.93796,19.196369,18.929911,18.55361
984,52442,481,0.051275,1.486907E-5,0,GALAXY,1237663457775517933,GALAXY,4187,301,4,49,237,20.41398,18.46125,17.661253,17.248762,16.828157,18.64572,16.760681,15.878555,15.455342,15.094953
1114,53179,496,-1.850225E-4,2.0778E-5,0,STAR,1237663457775518396,NONLEGACY,4187,301,4,49,700,22.165569,20.064541,19.315609,19.012651,18.900421,22.931187,20.149738,19.392712,19.173006,19.016863
1114,53179,494,1.914177E-5,1.356781E-5,0,STAR,1237663457775518584,NONLEGACY,4187,301,4,49,888,19.518553,18.347876,17.930431,17.777861,17.717672,19.523678,18.287153,17.837696,17.664978,17.621212
1024,52826,496,0.136185,6.634054E-6,0,GALAXY,1237663457775518834,NONLEGACY,4187,301,4,49,1138,21.996767,20.754599,20.401575,20.044607,19.729738,20.909048,20.019754,19.427605,19.065159,18.741905
1024,52826,493,0.208603,9.596354E-6,0,GALAXY,1237663457775518893,NONLEGACY,4187,301,4,49,1197,21.742189,20.684565,20.246704,19.864012,19.473719,20.039343,19.207729,18.460213,18.410786,19.174585
1024,52826,502,0.023934,1.191672E-5,0,GALAXY,1237663457775583955,NONLEGACY,4187,301,4,50,723,20.92021,20.102627,19.878691,19.719585,19.500114,20.128836,19.235907,18.859734,18.62501,18.515213
1114,53179,155,-6.250883E-5,2.806183E-5,0,STAR,1237663457775584375,NONLEGACY,4187,301,4,50,1143,22.845457,21.104218,19.605808,18.692684,18.230333,22.395422,21.184528,19.662111,18.800039,18.311514
1114,53179,160,0.051321,1.193914E-5,0,GALAXY,1237663457775584783,NONLEGACY,4187,301,4,50,1551,22.641739,21.066608,20.745718,20.521774,20.280069,19.520699,19.040323,18.528883,18.261812,18.462025
1115,52914,38,-2.088611E-4,1.47903E-5,0,STAR,1237663543139304374,NONLEGACY,4207,301,3,69,950,20.504364,18.972004,18.352711,18.133162,18.0116,20.659336,19.03673,18.435394,18.218264,18.088686
984,52442,168,0.052063,1.126045E-5,0,GALAXY,1237663543139369193,GALAXY,4207,301,3,70,233,21.144156,19.859888,19.376976,18.996223,18.742407,18.318254,17.191343,16.516071,16.114227,15.814986
984,52442,176,0.117135,4.210405E-5,0,GALAXY,1237663543139369761,GALAXY,4207,301,3,70,801,22.017408,20.227358,19.252893,18.742556,18.257732,20.475246,18.854677,17.743017,17.349396,16.805321
1023,52818,35,0.05117,1.077441E-5,0,GALAXY,1237663543139370051,NONLEGACY,4207,301,3,70,1091,22.252529,21.217714,21.050358,20.807449,20.646294,19.202387,18.487068,18.287058,18.153831,17.522503
984,52442,154,-4.000367E-4,9.168654E-6,0,STAR,1237663543139434583,GALAXY,4207,301,3,71,87,17.000624,15.679318,15.318113,15.05242,15.095752,16.760719,15.374485,14.953265,14.686235,14.802696
1114,53179,178,-1.20257E-4,7.471827E-6,0,STAR,1237663543139434624,NONLEGACY,4207,301,3,71,128,19.037771,16.925222,16.083374,15.766068,15.600471,19.036005,16.971653,16.13343,15.823136,15.659928
1114,53179,180,8.215191E-6,1.189186E-5,0,STAR,1237663543139435202,NONLEGACY,4207,301,3,71,706,21.821426,18.953703,17.541193,16.612617,16.130054,21.729038,19.031969,17.608252,16.692753,16.188776
1024,52826,174,-3.460984E-4,2.14173E-5,0,STAR,1237663543139435236,NONLEGACY,4207,301,3,71,740,19.832693,18.782112,18.380836,18.228733,18.141928,19.713051,18.704411,18.286037,18.125423,18.071503
1024,52826,163,0.179473,3.690748E-5,0,GALAXY,1237663543139435539,NONLEGACY,4207,301,3,71,1043,22.650394,20.768152,19.48012,18.98378,18.613554,21.985388,20.257063,18.903082,18.381491,18.021236
1024,52826,164,-1.694299E-4,1.312297E-5,0,STAR,1237663543139435554,NONLEGACY,4207,301,3,71,1058,23.158199,20.34617,19.116072,18.49589,18.133507,22.324856,20.280203,19.027649,18.346426,17.952385
1024,52826,148,0.079427,1.627062E-5,0,GALAXY,1237663543139500592,NONLEGACY,4207,301,3,72,560,23.175962,22.010067,21.582066,21.539616,21.357704,20.057337,19.418135,18.903334,18.846626,18.757202
1114,53179,158,-7.501359E-5,8.66498E-6,0,STAR,1237663543139500664,NONLEGACY,4207,301,3,72,632,19.160921,17.437077,16.745708,16.525213,16.364441,19.217445,17.505831,16.820805,16.569038,16.441689
1114,53179,142,2.530258,1.246365E-3,0,QSO,1237663543139500979,NONLEGACY,4207,301,3,72,947,21.540438,20.618423,20.469543,20.429447,20.20059,21.375431,20.637032,20.494396,20.621933,20.740419
1114,53179,152,0.272198,1.256948E-5,0,GALAXY,1237663543139501019,NONLEGACY,4207,301,3,72,987,22.199444,21.110134,20.434862,20.170616,19.692112,21.098629,20.342428,19.691795,19.393827,19.052887
1024,52826,176,0.097524,1.70496E-5,0,GALAXY,1237663543139501405,NONLEGACY,4207,301,3,72,1373,23.014194,21.895145,21.493761,21.358839,20.893822,27.954151,19.828043,19.381529,19.419348,21.4433
1024,52826,196,0.052899,2.441793E-5,0,GALAXY,1237663457238581747,NONLEGACY,4187,301,3,48,499,21.627678,19.916338,19.191881,18.766895,18.403603,20.943377,19.032549,18.086071,17.683794,17.492033
983,52443,35,0.051456,7.828427E-6,0,GALAXY,1237663457238581803,GALAXY,4187,301,3,48,555,20.74268,19.443026,19.167213,18.882198,18.628271,19.192673,17.948719,17.424786,17.103178,16.87956
1024,52826,193,0.053081,6.309243E-6,0,GALAXY,1237663457238582071,NONLEGACY,4187,301,3,48,823,21.412069,20.361513,20.048244,19.799986,19.61795,21.105947,19.953026,19.595785,19.381435,19.237955
1024,52826,190,0.181127,3.743568E-5,0,GALAXY,1237663457238583043,NONLEGACY,4187,301,3,48,1795,22.507957,21.257418,20.490843,20.063307,19.715918,20.380074,19.653454,18.82522,18.39691,18.39044
1024,52826,168,0.181219,2.475712E-5,0,GALAXY,1237663457238646845,NONLEGACY,4187,301,3,49,61,23.87051,20.989748,20.080227,19.551405,19.159338,24.96686,19.422152,18.758991,18.048428,17.895599
984,52442,147,2.106466,3.979422E-4,0,QSO,1237663457238646967,QSO,4187,301,3,49,183,19.012531,18.861704,18.638712,18.485556,18.290127,19.042107,18.922834,18.682558,18.558784,18.329195
1114,53179,173,7.893685E-5,1.88533E-5,0,STAR,1237663457238647743,NONLEGACY,4187,301,3,49,959,23.913429,20.521669,19.047907,18.079626,17.379843,22.924723,20.672955,19.123148,18.121099,17.491182
984,52442,156,0.024021,1.468831E-5,0,GALAXY,1237663457238712488,GALAXY,4187,301,3,50,168,21.361336,19.923321,19.364483,18.997215,18.421486,18.470209,16.892416,16.165394,15.708948,15.594151
984,52442,105,-3.938427E-4,2.329553E-5,0,STAR,1237663457238712645,GALAXY,4187,301,3,50,325,20.398016,18.597494,17.961874,17.682446,17.632353,19.560274,18.551544,17.865761,17.565125,17.597431
1115,52914,639,-6.125263E-5,8.318404E-6,0,STAR,1237663457775386911,NONLEGACY,4187,301,4,47,287,20.070595,17.766882,16.712305,16.326176,16.104057,20.130163,17.833326,16.777756,16.406441,16.184412
1114,53179,196,1.275725,8.198697E-4,0,QSO,1237663457775387363,NONLEGACY,4187,301,4,47,739,19.822189,19.723045,19.499935,19.512766,19.638924,19.938599,19.769337,19.57399,19.639164,19.824802
1115,52914,635,1.274362,7.021827E-4,0,QSO,1237663457775387375,NONLEGACY,4187,301,4,47,751,20.587219,20.167419,19.877457,19.785259,19.855953,20.695391,20.201168,19.903416,19.841331,19.682833
1023,52818,625,-2.555159E-5,2.993034E-5,0,STAR,1237663457775387464,NONLEGACY,4187,301,4,47,840,20.608301,19.383833,18.869473,18.444651,18.029066,20.737194,19.376322,18.781113,18.225864,17.871136
1024,52826,474,0.215366,3.833714E-5,0,GALAXY,1237663457775387726,NONLEGACY,4187,301,4,47,1102,22.391993,20.764629,19.686331,19.133816,18.791719,26.403189,19.783939,18.375107,17.879049,18.064741
1114,53179,479,-7.894187E-4,1.774296E-5,0,STAR,1237663457775452680,NONLEGACY,4187,301,4,48,520,21.097239,19.197001,18.539482,18.315577,18.167065,21.107782,19.280975,18.608204,18.358141,18.208767
1115,52914,634,-1.282892E-4,2.036099E-5,0,STAR,1237663457775452710,NONLEGACY,4187,301,4,48,550,21.36166,18.740898,17.273804,16.295389,15.689507,21.501795,18.836069,17.363213,16.35309,15.766483
984,52442,494,0.136618,1.707972E-5,0,GALAXY,1237663457775453304,GALAXY,4187,301,4,48,1144,22.631058,20.938498,20.2789,19.958761,19.555176,19.725147,18.626055,17.985249,17.610214,17.727013
1114,53179,156,-1.380429E-4,1.053704E-5,0,STAR,1237663457775583654,NONLEGACY,4187,301,4,50,422,19.103739,17.731953,17.20344,17.018158,16.963472,19.18189,17.799728,17.293009,17.107777,17.03661
984,52442,558,1.703059,7.023984E-4,0,QSO,1237663457775584200,QSO,4187,301,4,50,968,19.725502,19.311296,19.195007,18.915714,18.851696,19.741463,19.357944,19.263689,18.99473,19.088688
1024,52826,501,0.111001,2.237801E-5,0,GALAXY,1237663457775584202,NONLEGACY,4187,301,4,50,970,20.970015,19.395555,18.79315,18.554665,18.263569,20.414675,18.931486,18.183737,17.833231,17.707096
984,52442,543,0.09722,2.363578E-5,0,GALAXY,1237663457775584317,GALAXY,4187,301,4,50,1085,22.045135,20.586348,19.90052,19.535439,19.018427,19.934193,18.273018,17.581192,17.174301,16.882904
1024,52826,506,0.161671,7.621839E-6,0,GALAXY,1237663457775649954,NONLEGACY,4187,301,4,51,1186,21.917929,20.784214,20.189615,19.854265,19.587883,21.387678,19.37429,18.810806,18.401985,18.59091
1023,52818,31,0.143936,2.239653E-5,0,GALAXY,1237663543139303974,NONLEGACY,4207,301,3,69,550,21.550638,19.81328,18.810457,18.354424,17.988714,21.087687,19.161758,18.096203,17.622292,17.361517
1114,53179,192,1.907236E-5,1.36011E-5,0,STAR,1237663543139304033,NONLEGACY,4207,301,3,69,609,22.781616,19.883024,18.365105,17.094398,16.433264,23.30813,19.997517,18.467939,17.186316,16.511005
983,52443,33,1.888142,7.408111E-4,0,QSO,1237663543139304183,QSO,4207,301,3,69,759,20.244633,20.05286,19.844202,19.445688,19.312164,20.278288,20.0725,19.874603,19.491842,19.232439
1859,53177,33,0.224078,5.664333E-5,0,GALAXY,1237663543139304382,NONLEGACY,4207,301,3,69,958,24.108438,21.164818,19.903364,19.311657,19.038105,23.476736,20.633059,19.195034,18.654776,18.328623
1023,52818,23,0.051128,5.858799E-6,0,GALAXY,1237663543139304592,NONLEGACY,4207,301,3,69,1168,21.602148,21.117086,21.202095,20.917633,20.851902,20.601215,20.05448,19.948353,19.750822,19.65716
984,52442,162,-7.050233E-5,3.773895E-5,0,STAR,1237663543139305092,QSO,4207,301,3,69,1668,23.793219,21.867765,20.520256,19.12007,18.132397,23.713737,22.065912,20.691381,19.239729,18.208565
984,52442,180,0.061742,9.169045E-6,0,GALAXY,1237663543139369488,GALAXY,4207,301,3,70,528,20.154587,18.536066,17.822689,17.346334,17.008379,19.240492,17.525591,16.692331,16.275049,15.967301
984,52442,179,0.051009,5.682355E-6,0,GALAXY,1237663543139369493,GALAXY,4207,301,3,70,533,20.543146,19.628685,19.562609,19.354521,19.173933,18.693842,17.79277,17.61553,17.431034,17.328779
1114,53179,159,-1.133275E-4,1.312278E-5,0,STAR,1237663543139500246,NONLEGACY,4207,301,3,72,214,17.810953,16.701395,16.433903,16.36681,16.333433,17.851515,16.759079,16.504988,16.42137,16.388748
1024,52826,158,0.179337,6.884712E-6,0,GALAXY,1237663543139500325,NONLEGACY,4207,301,3,72,293,21.46699,20.479296,20.180403,19.921036,19.878637,21.034283,19.673983,19.172558,18.866402,18.944864
1114,53179,153,8.468714E-5,2.456559E-5,0,STAR,1237663543139500689,NONLEGACY,4207,301,3,72,657,20.917465,19.536642,18.976877,18.79903,18.709352,21.033083,19.602369,19.06337,18.867376,18.535883
1114,53179,154,-1.015099E-4,2.511525E-5,0,STAR,1237663543139500857,NONLEGACY,4207,301,3,72,825,24.165562,20.830851,19.478554,18.910593,18.559221,24.609062,20.90221,19.563593,18.994465,18.640945
1024,52826,160,0.079854,1.27317E-5,0,GALAXY,1237663543139501039,NONLEGACY,4207,301,3,72,1007,22.218609,20.940037,20.474213,20.272322,19.837967,20.479277,19.584925,19.156937,18.947081,18.303165
984,52442,116,0.050795,8.754178E-6,0,GALAXY,1237663543139565761,GALAXY,4207,301,3,73,193,20.903109,19.232395,18.5002,18.20562,17.662489,18.738884,16.937719,16.252863,15.895694,15.467214
1114,53179,157,1.536109,4.247388E-4,0,QSO,1237663543139566737,NONLEGACY,4207,301,3,73,1169,20.761972,20.575151,20.367823,20.054295,19.93619,20.796055,20.586792,20.451605,20.004229,19.810326
983,52443,624,-2.679539E-4,1.012582E-5,0,STAR,1237663543676174522,GALAXY,4207,301,4,69,186,19.477997,18.065794,17.567905,17.39032,17.380709,19.414415,17.909431,17.501493,17.315577,17.41399
983,52443,630,-9.297254E-5,8.763061E-6,0,STAR,1237663543676174774,QSO,4207,301,4,69,438,20.670877,18.118504,16.961266,16.435804,16.147114,20.687502,18.164223,17.011044,16.523386,16.239855
983,52443,638,5.021534E-5,1.405619E-5,0,STAR,1237663543676174837,QSO,4207,301,4,69,501,22.493225,19.768261,18.486952,17.991667,17.722841,22.182997,19.7953,18.524412,18.064491,17.793716
983,52443,635,0.135561,4.003647E-5,0,GALAXY,1237663543676175040,GALAXY,4207,301,4,69,704,21.776211,20.021423,18.905317,18.357473,17.890354,20.793833,18.774395,17.619055,17.155256,16.78141
983,52443,626,2.766018E-5,8.331009E-6,0,STAR,1237663543676240061,GALAXY,4207,301,4,70,189,17.457884,15.888681,15.3126,15.128333,15.284867,17.276329,15.688995,15.061507,14.803333,14.981269
984,52442,482,0.208541,2.902189E-5,0,GALAXY,1237663543676240181,GALAXY,4207,301,4,70,309,22.115118,20.172792,18.860229,18.358618,17.952085,20.865732,18.611504,17.270201,16.664972,16.378342
1114,53179,473,1.536763E-4,2.368289E-5,0,STAR,1237663543676240368,NONLEGACY,4207,301,4,70,496,21.048927,19.609737,19.083117,18.839514,18.742882,21.203403,19.685715,19.17589,18.89259,18.887749
983,52443,629,0.051109,1.144545E-5,0,GALAXY,1237663543676240402,GALAXY,4207,301,4,70,530,21.901876,20.553787,20.024523,19.697348,19.432339,18.783863,17.223797,16.68936,16.363846,16.551725
1024,52826,471,0.158901,1.53997E-5,0,GALAXY,1237663543676240442,NONLEGACY,4207,301,4,70,570,22.005711,20.774448,19.994286,19.55563,19.169277,21.143667,19.86989,18.98189,18.542776,18.129906
984,52442,497,0.030447,1.296976E-5,0,GALAXY,1237663543676240443,GALAXY,4207,301,4,70,571,21.609982,20.307892,19.843102,19.498316,19.2106,18.999783,16.920349,16.40296,16.038691,16.18058
1024,52826,479,0.143533,1.235871E-5,0,GALAXY,1237663543676241101,NONLEGACY,4207,301,4,70,1229,22.199514,20.889978,20.188358,19.849358,19.547718,20.673353,19.279726,18.621298,18.259174,18.139778
1114,53179,486,1.189064E-4,9.707139E-6,0,STAR,1237663543676306028,NONLEGACY,4207,301,4,71,620,20.848249,18.93803,18.126581,17.806044,17.638212,20.730566,18.992186,18.171207,17.893915,17.728104
1114,53179,497,1.92673E-4,1.48222E-5,0,STAR,1237663543676306045,NONLEGACY,4207,301,4,71,637,21.113857,19.35935,18.707142,18.441473,18.321218,20.966316,19.407431,18.755699,18.525551,18.40077
984,52442,491,0.106401,2.518059E-5,0,GALAXY,1237663543676306101,GALAXY,4207,301,4,71,693,21.535879,19.65748,18.635126,18.230537,17.822023,20.102488,18.311167,17.311754,16.84169,16.417629
1024,52826,487,0.348641,5.230444E-5,0,GALAXY,1237663543676306400,NONLEGACY,4207,301,4,71,992,23.039827,21.680609,20.059835,19.441698,18.896856,21.393902,20.485758,18.599194,17.908379,17.513319
1024,52826,494,0.143707,1.521462E-5,0,GALAXY,1237663543676306422,NONLEGACY,4207,301,4,71,1014,22.3666,20.633289,19.675985,19.282017,18.931091,21.134876,19.503531,18.654863,18.244532,18.13995
1114,53179,490,0.232492,4.084157E-5,0,QSO,1237663543676306560,NONLEGACY,4207,301,4,71,1152,21.558723,21.057957,20.19796,19.629122,19.413738,21.508907,20.58569,19.582914,19.044449,18.64679
984,52442,518,-4.902713E-5,7.772903E-5,0,STAR,1237663543676307301,QSO,4207,301,4,71,1893,23.469416,21.607651,20.551193,20.137897,19.660635,23.893438,21.659925,20.659267,20.328642,19.72481
984,52442,514,-7.296057E-5,5.675475E-5,0,STAR,1237663543676307426,QSO,4207,301,4,71,2018,23.574947,21.245146,20.141045,19.70616,19.439795,22.942232,21.279404,20.117231,19.62842,19.373184
1024,52826,491,0.083023,1.03815E-5,0,GALAXY,1237663543676307428,NONLEGACY,4207,301,4,71,2020,22.704075,21.575367,21.120165,20.902126,20.316292,20.293678,19.479519,19.095278,18.807888,19.119764
1114,53179,487,-6.939668E-5,1.251107E-5,0,STAR,1237663543676370960,NONLEGACY,4207,301,4,72,16,18.732426,17.609756,17.224819,17.057585,17.007364,18.7479,17.662329,17.275074,17.11849,17.09387
984,52442,520,-5.409911E-5,5.632258E-5,0,STAR,1237663543676370979,QSO,4207,301,4,72,35,24.032028,22.786259,21.502514,20.261192,19.563,24.511915,22.549246,21.203806,20.030935,19.410414
1024,52826,503,0.198292,1.746932E-5,0,GALAXY,1237663543676371049,NONLEGACY,4207,301,4,72,105,22.545258,21.628098,20.896395,20.529102,20.12104,19.680004,19.218805,18.553709,18.027811,18.05707
1114,53179,517,1.95712E-4,7.312385E-6,0,STAR,1237663543676371305,NONLEGACY,4207,301,4,72,361,18.796459,16.78237,15.981453,15.661909,15.51163,18.835375,16.850241,16.041418,15.737875,15.576597
984,52442,553,0.162428,3.872872E-5,0,GALAXY,1237663543676371352,GALAXY,4207,301,4,72,408,22.414274,20.159708,18.988779,18.530499,18.009888,21.109831,18.833902,17.622818,17.112286,16.713205
1024,52826,508,0.353651,2.074655E-4,0,GALAXY,1237663543676371902,NONLEGACY,4207,301,4,72,958,21.063347,20.152369,19.781832,19.67304,19.778576,20.974047,20.229973,19.759504,19.661175,19.912081
1114,53179,500,0.330853,1.242785E-5,0,GALAXY,1237663543676372212,NONLEGACY,4207,301,4,72,1268,22.045809,21.244881,20.611607,20.355068,19.856022,21.175953,20.384867,19.624092,19.248798,19.394804
983,52443,80,0.134771,3.6677E-5,0,GALAXY,1237656568112939208,GALAXY,2583,301,3,77,200,23.337885,20.64678,19.725975,19.267546,22.485735,29.57086,18.213938,17.339626,16.834103,26.618662
983,52443,38,-1.7699E-4,1.050741E-5,0,STAR,1237656568112939302,GALAXY,2583,301,3,77,294,18.377817,17.162502,16.697493,16.535517,16.423544,18.289316,16.98564,16.514557,16.485172,16.204073
983,52443,24,0.053104,7.713618E-6,0,GALAXY,1237656568112939777,GALAXY,2583,301,3,77,769,20.609072,19.637089,19.302288,18.938004,18.678038,19.406067,17.904421,17.309738,16.91107,16.728304
983,52443,34,0.336125,7.820174E-5,0,GALAXY,1237656568112939803,GALAXY,2583,301,3,77,795,22.977953,21.207474,19.808048,19.192627,18.760185,21.260563,19.722443,17.938421,17.286285,16.855211
983,52443,39,0.053189,1.29202E-5,0,GALAXY,1237656568112939980,GALAXY,2583,301,3,77,972,21.348383,19.449917,18.744801,18.27615,17.916998,17.788132,16.192139,15.558122,15.209372,15.003988
983,52443,22,0.052854,1.572106E-5,0,GALAXY,1237656568113005062,GALAXY,2583,301,3,78,518,20.347881,18.396717,17.589918,17.139719,16.737406,19.072268,17.123354,16.195168,15.745733,15.419318
