plate,mjd,fiberid,z,zErr,zWarning,class,bestObjID,objType,run,rerun,camCol,field,obj,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z
1096,52974,77,-2.204447E-4,1.550688E-5,0,STAR,1237663784193032433,NONLEGACY,4263,301,4,49,241,22.377115,19.919199,18.919971,18.494341,18.229925,22.554945,19.971634,18.971891,18.566765,18.284416
382,51816,79,0.109959,1.771199E-5,0,GALAXY,1237663784193032438,QA,4263,301,4,49,246,21.002052,19.474903,18.676527,18.193445,17.788849,19.999907,18.409119,17.508289,17.050188,16.745749
679,52177,35,0.149891,1.344428E-5,0,GALAXY,1237663784193032994,NONLEGACY,4263,301,4,49,802,22.668026,21.282888,20.655779,20.196226,19.740622,20.427094,19.621107,18.695044,18.341921,18.135338
382,51816,77,-1.25461E-4,3.273162E-5,0,STAR,1237663784193033257,STAR_RED_DWARF,4263,301,4,49,1065,23.766832,24.166531,22.876541,20.071484,18.349693,22.410587,24.506443,22.666109,20.096462,18.3815
679,52177,22,0.055925,6.471866E-6,0,GALAXY,1237657190900826187,NONLEGACY,2728,301,3,346,75,20.592432,19.64323,19.442631,19.316343,19.152897,19.886705,18.778402,18.467463,18.235071,18.12381
1485,52992,315,-3.457654E-4,4.774401E-5,0,STAR,1237657190900826289,NONLEGACY,2728,301,3,346,177,20.527643,19.550938,19.099936,18.961872,18.788473,20.503967,19.595234,19.152443,19.027849,18.957375
383,51818,301,0.081133,2.981154E-5,0,GALAXY,1237657190900826296,GALAXY,2728,301,3,346,184,21.892262,20.044302,19.007154,18.417269,17.843874,19.960775,18.176914,17.127874,16.596863,16.260004
382,51816,80,0.281482,5.752189E-5,0,GALAXY,1237657190900826315,QA,2728,301,3,346,203,24.695621,21.333052,19.770658,19.196482,18.752247,25.044367,19.702766,17.974012,17.42322,17.02384
1095,52521,309,-1.42087E-4,2.027016E-5,0,STAR,1237657190900891830,NONLEGACY,2728,301,3,347,182,23.53199,20.858246,19.488064,18.120892,17.384926,25.367233,20.949842,19.544207,18.193281,17.447958
382,51816,553,0.186544,4.068559E-5,0,GALAXY,1237663784192966858,GALAXY,4263,301,4,48,202,22.265745,20.255983,19.076353,18.583588,18.094814,21.254362,18.865919,17.660107,17.111315,16.732065
1096,52974,74,1.019469E-4,2.280821E-5,0,STAR,1237663784192966886,NONLEGACY,4263,301,4,48,230,20.888485,19.424515,18.859108,18.596788,18.479412,20.919493,19.486664,18.926092,18.671043,18.548819
679,52177,637,0.183256,5.56756E-6,0,GALAXY,1237663784192966896,NONLEGACY,4263,301,4,48,240,20.933603,19.962416,19.373999,18.960682,18.63065,20.162251,19.067232,18.330416,17.858526,17.564493
382,51816,113,0.366201,7.386607E-5,0,QSO,1237663784192967006,SERENDIPITY_BLUE,4263,301,4,48,350,21.302954,20.88306,20.333239,19.994301,19.484875,21.275412,20.856354,20.152622,19.718578,19.26425
1485,52992,358,-1.65809E-4,1.058173E-5,0,STAR,1237663784193032206,NONLEGACY,4263,301,4,49,14,18.215124,17.069141,16.58445,16.394966,16.289276,18.300997,17.123514,16.64584,16.455111,16.391478
1095,52521,359,-5.17952E-4,9.948029E-6,0,STAR,1237663784193032451,NONLEGACY,4263,301,4,49,259,19.966358,18.258295,17.579777,17.31488,17.166851,20.106005,18.321171,17.646641,17.389503,17.262606
1095,52521,313,6.365081E-5,2.315374E-5,0,STAR,1237663784193032534,NONLEGACY,4263,301,4,49,342,23.035944,20.687185,19.292458,18.599659,18.210888,22.399103,20.712076,19.356983,18.672377,18.218529
680,52200,393,0.317274,1.128254E-4,0,GALAXY,1237663784193032544,NONLEGACY,4263,301,4,49,352,24.192873,21.819855,20.17276,19.565916,19.067741,23.830875,20.7311,19.187408,18.560938,18.23027
382,51816,592,0.031598,4.098022E-5,0,GALAXY,1237663784193032724,GALAXY,4263,301,4,49,532,23.681929,21.473848,21.013025,20.740513,20.470652,19.439823,17.868002,17.425116,17.279047,19.302244
1485,52992,356,0.476173,1.952663E-4,0,GALAXY,1237663784193032819,NONLEGACY,4263,301,4,49,627,23.842262,22.681076,20.995216,20.128942,19.359516,24.061474,21.711536,19.955088,19.226339,18.792536
680,52200,436,0.313102,9.817311E-5,0,GALAXY,1237663784193098023,NONLEGACY,4263,301,4,50,295,23.130558,21.913847,20.184088,19.518614,19.040911,27.104454,20.227638,18.671482,18.220415,17.931263
1096,52974,72,3.414428E-5,1.595913E-5,0,STAR,1237657190900760755,NONLEGACY,2728,301,3,345,179,20.709934,19.122955,18.463961,18.252586,18.08777,20.690258,19.168129,18.538637,18.308113,18.179935
1485,52992,309,-1.081225E-4,1.508547E-5,0,STAR,1237657190900760786,NONLEGACY,2728,301,3,345,210,23.166977,19.623104,18.148514,16.864109,16.187853,24.593267,19.723263,18.193417,16.936867,16.268583
1095,52521,307,-5.713316E-5,1.679146E-5,0,STAR,1237657190900760839,NONLEGACY,2728,301,3,345,263,24.02449,20.2232,18.739933,17.892141,17.396128,24.120522,20.282583,18.796083,17.954729,17.45575
679,52177,34,-1.023755E-4,5.072786E-5,0,STAR,1237657190900761087,NONLEGACY,2728,301,3,345,511,23.907677,22.264139,20.788036,19.60693,18.938618,24.038069,22.307463,20.794899,19.67334,18.945686
680,52200,280,0.334202,8.944347E-5,0,GALAXY,1237657190900761132,NONLEGACY,2728,301,3,345,556,23.797403,22.115395,20.612335,19.968246,19.634886,21.582418,20.359379,18.954813,18.382004,18.051674
382,51816,119,0.641459,1.9063E-4,0,GALAXY,1237657190900761263,SERENDIPITY_FIRST,2728,301,3,345,687,23.291065,22.762888,21.462341,20.53879,20.088379,22.024166,23.182814,20.391026,19.86161,19.302414
1485,52992,312,-7.834637E-5,1.764036E-5,0,STAR,1237657190900826155,NONLEGACY,2728,301,3,346,43,18.842606,17.778608,17.310564,17.151545,17.025965,18.913639,17.807486,17.371807,17.170504,17.101072
1485,52992,307,0.101116,6.851631E-6,0,GALAXY,1237657190900826302,NONLEGACY,2728,301,3,346,190,21.303526,20.378174,20.214025,20.08988,19.78664,20.424757,19.23105,18.922642,18.78056,18.554087
382,51816,66,0.068908,8.281117E-6,0,GALAXY,1237657190900891779,QA,2728,301,3,347,131,21.259539,20.053352,19.56967,19.261114,18.935163,19.445173,18.276587,17.636311,17.342911,17.085745
1095,52521,312,-4.62401E-5,1.826435E-5,0,STAR,1237657190900891784,NONLEGACY,2728,301,3,347,136,22.102289,20.075809,19.030128,18.687754,18.410614,22.651999,20.090727,19.089518,18.731623,18.484787
382,51816,73,0.313923,6.735545E-5,0,GALAXY,1237657190900891785,GALAXY,2728,301,3,347,137,23.102268,21.222914,19.552872,18.989729,18.629612,26.889656,20.059225,18.264215,17.581036,17.387516
1095,52521,315,1.217341E-4,3.181388E-5,0,STAR,1237657190900891795,NONLEGACY,2728,301,3,347,147,21.573635,19.846672,19.131491,18.931803,18.696884,21.438971,19.909563,19.220964,18.979126,18.871967
382,51816,71,0.161174,2.675954E-5,0,GALAXY,1237657190900891798,GALAXY,2728,301,3,347,150,21.499144,19.879341,18.783274,18.332285,17.974766,20.589525,18.400137,17.359636,16.903311,16.64341
1485,52992,319,-4.363504E-5,1.715512E-5,0,STAR,1237657190900891802,NONLEGACY,2728,301,3,347,154,20.673639,17.972635,16.512306,15.386211,14.794814,20.678125,18.042456,16.581476,15.454433,14.845037
382,51816,107,4.192393E-5,5.156954E-5,0,STAR,1237663783656096568,STAR_RED_DWARF,4263,301,3,48,824,24.151316,23.991404,22.627924,20.332157,18.681396,24.153214,24.531717,22.896545,20.341888,18.719601
679,52177,80,0.247678,3.539473E-5,0,GALAXY,1237663784192901341,NONLEGACY,4263,301,4,47,221,23.003757,20.638651,19.317101,18.763042,18.268715,22.196928,19.525,18.190699,17.578657,17.326244
680,52200,400,0.125089,1.564016E-5,0,GALAXY,1237663784192966798,NONLEGACY,4263,301,4,48,142,22.027521,20.24206,19.332619,18.81064,18.326088,20.830744,18.671026,17.77021,17.297699,16.996265
382,51816,554,0.125523,8.176692E-6,0,GALAXY,1237663784192966804,GALAXY,4263,301,4,48,148,21.989401,20.207979,19.471224,19.040743,18.484472,19.535858,17.700161,16.941696,16.532211,16.421427
679,52177,596,0.186939,2.82602E-5,0,GALAXY,1237663784192966826,NONLEGACY,4263,301,4,48,170,21.71397,19.841776,18.731371,18.327332,17.954859,21.217869,19.011503,17.84355,17.419058,17.073608
382,51816,560,0.971152,4.804136E-4,0,QSO,1237663784192966873,STAR_CATY_VAR,4263,301,4,48,217,20.040504,19.813833,19.548006,19.595745,19.517235,20.11145,19.851095,19.585594,19.564947,19.470284
680,52200,396,0.186765,3.385395E-5,0,GALAXY,1237663784192966899,NONLEGACY,4263,301,4,48,243,21.894279,19.926176,18.767994,18.278448,17.835602,20.487345,18.816158,17.577158,17.083693,16.763182
1485,52992,314,0.185599,2.640666E-5,0,GALAXY,1237663784192967084,NONLEGACY,4263,301,4,48,428,22.975094,21.29443,20.665998,20.236788,19.929094,20.681747,19.221214,18.534027,18.217384,18.450455
1095,52521,352,-3.859417E-5,3.395278E-5,0,STAR,1237663784192967373,NONLEGACY,4263,301,4,48,717,23.415007,21.094725,19.700184,19.043327,18.684151,22.587139,21.161528,19.756487,19.141327,18.847532
1485,52992,357,-6.34055E-4,5.744048E-5,0,STAR,1237663784192967475,NONLEGACY,4263,301,4,48,819,24.590372,21.8195,20.048126,19.101376,18.610876,24.85581,22.00787,20.049486,19.166483,18.705656
679,52177,635,-9.587687E-4,1.261784E-5,0,STAR,1237663784193032354,NONLEGACY,4263,301,4,49,162,18.559404,17.373768,17.085669,16.989193,16.928387,18.630915,17.409773,17.145319,17.042131,17.018145
1485,52992,349,-1.774963E-4,8.41837E-6,0,STAR,1237663784193032405,NONLEGACY,4263,301,4,49,213,19.340799,17.650362,16.954437,16.681305,16.536283,19.430706,17.69594,17.004759,16.746643,16.612555
1485,52992,392,-8.380329E-5,1.518919E-5,0,STAR,1237663784193032481,NONLEGACY,4263,301,4,49,289,22.294098,19.900358,18.540504,17.895975,17.567694,22.471899,19.97625,18.60508,17.967735,17.648022
1095,52521,396,-1.867018E-4,1.116837E-5,0,STAR,1237663784193032492,NONLEGACY,4263,301,4,49,300,19.62516,18.199692,17.656734,17.467869,17.351301,19.691334,18.248819,17.716265,17.537273,17.424734
1095,52521,394,-9.568519E-5,9.260842E-6,0,STAR,1237663784193097778,NONLEGACY,4263,301,4,50,50,17.281708,16.12257,15.801237,15.489874,15.435969,17.336617,16.149336,15.790968,15.555164,15.515479
679,52177,629,1.604212E-4,1.121309E-4,0,STAR,1237663784193097930,NONLEGACY,4263,301,4,50,202,19.528944,19.217794,19.216631,19.264248,19.485996,19.613216,19.260832,19.276291,19.303114,19.50523
382,51816,67,-4.568692E-4,3.081582E-5,0,STAR,1237663784193097934,STAR_BHB,4263,301,4,50,206,19.59856,18.436693,18.35721,18.390213,18.442055,19.591867,18.504866,18.438354,18.472992,18.495056
680,52200,433,1.767822,9.398751E-4,0,QSO,1237663784193098079,NONLEGACY,4263,301,4,50,351,20.823025,20.53977,20.187332,19.497547,19.08989,20.966921,20.551079,20.072571,19.073679,18.981833
1096,52974,115,-1.307493E-4,8.960244E-6,0,STAR,1237657190900695195,NONLEGACY,2728,301,3,344,155,17.984627,16.452366,15.873667,15.69286,15.614065,18.06539,16.499416,15.94903,15.768706,15.701999
382,51816,151,0.030459,6.980264E-6,0,GALAXY,1237657190900695205,GALAXY,2728,301,3,344,165,21.115284,20.272083,20.020655,19.884323,19.43424,18.381941,17.487799,17.041859,16.850073,16.683479
382,51816,109,0.86422,4.618129E-4,0,QSO,1237657190900695230,ROSAT_D,2728,301,3,344,190,19.907595,19.500021,19.477154,19.598156,19.432501,19.914574,19.546715,19.568224,19.598055,19.447832
382,51816,111,-1.539927E-3,1.031209E-4,0,STAR,1237657190900695258,SERENDIPITY_BLUE,2728,301,3,344,218,20.927896,19.82954,19.804369,19.889868,20.101866,21.186096,19.835403,19.892517,19.934105,20.219065
1096,52974,117,-4.32491E-4,1.719923E-5,0,STAR,1237657190900695266,NONLEGACY,2728,301,3,344,226,20.651236,19.285435,18.720564,18.521719,18.459358,20.733366,19.30991,18.760218,18.551935,18.592451
382,51816,120,0.068505,1.012926E-5,0,GALAXY,1237657190900695274,QA,2728,301,3,344,234,21.066227,19.913113,19.524963,19.20825,18.79686,19.148001,17.917315,17.273767,16.978014,16.950975
382,51816,112,0.275421,1.756227E-5,0,GALAXY,1237657190900695288,QSO,2728,301,3,344,248,21.396774,20.551517,19.731415,19.33449,18.791584,20.925589,19.75453,18.884394,18.561165,18.242294
1485,52992,316,0.081054,1.176426E-5,0,GALAXY,1237657190900760902,NONLEGACY,2728,301,3,345,326,21.739952,21.122791,20.900061,20.637644,20.079208,19.523672,18.950499,18.706972,18.287474,18.030256
1095,52521,317,1.155707E-4,3.520879E-5,0,STAR,1237657190900761074,NONLEGACY,2728,301,3,345,498,23.574072,21.16979,19.764605,19.03985,18.558817,22.856333,21.379433,19.913227,19.109989,18.675217
679,52177,33,0.223376,2.497703E-5,0,GALAXY,1237657190900761166,NONLEGACY,2728,301,3,345,590,23.035126,21.407881,20.634932,20.110815,19.637896,21.144878,20.478018,19.267656,18.7798,18.274704
1095,52521,310,-2.463017E-4,1.331579E-5,0,STAR,1237657190900891772,NONLEGACY,2728,301,3,347,124,19.773846,18.397156,17.840946,17.659742,17.533249,19.791584,18.441395,17.910786,17.695765,17.59041
1096,52974,80,1.009504E-6,2.402054E-5,0,STAR,1237657190900891844,NONLEGACY,2728,301,3,347,196,23.35598,21.720875,20.149288,18.937315,18.286386,23.356989,21.932541,20.207788,18.980793,18.33176
1095,52521,318,0.112591,6.613969E-6,0,GALAXY,1237657190900957318,NONLEGACY,2728,301,3,348,134,21.266041,20.12583,19.792223,19.568352,19.274284,19.638634,18.62079,18.208122,17.925543,17.806435
1096,52974,79,0.112624,7.570998E-6,0,GALAXY,1237657190900957323,NONLEGACY,2728,301,3,348,139,20.918217,20.036459,19.775259,19.548483,19.404791,19.725533,18.726719,18.336304,18.045515,18.05175
1485,52992,268,-1.600295E-4,3.977719E-5,0,STAR,1237657190900957326,NONLEGACY,2728,301,3,348,142,20.196289,19.233789,18.877285,18.725767,18.675779,20.200443,19.269482,18.959206,18.826841,18.755943
679,52177,40,1.553718E-4,5.587427E-5,0,STAR,1237657190900957629,NONLEGACY,2728,301,3,348,445,23.937126,21.610611,20.358957,19.885139,19.475199,23.190517,21.470047,20.300867,19.679405,19.313005
382,51816,39,-1.737077E-4,1.443366E-5,0,STAR,1237657190901022880,REDDEN_STD,2728,301,3,349,160,19.594515,18.326208,17.816854,17.604918,17.511889,19.64056,18.354347,17.851248,17.668018,17.598604
382,51816,103,-8.450632E-4,5.022982E-5,0,STAR,1237663783656030352,SERENDIPITY_BLUE,4263,301,3,47,144,20.398233,19.079468,19.09025,19.182602,19.221573,20.408232,19.119114,19.136959,19.246412,19.24622
679,52177,77,-8.181902E-4,1.786671E-5,0,STAR,1237663783656030378,NONLEGACY,4263,301,3,47,170,19.677391,18.507919,17.917021,17.753807,17.637831,19.770615,18.568439,17.976973,17.83465,17.749983
1485,52992,301,-2.947151E-4,2.169856E-5,0,STAR,1237663783656095784,NONLEGACY,4263,301,3,48,40,20.445671,19.199987,18.692455,18.456835,18.375593,20.596935,19.259514,18.747272,18.554295,18.400955
680,52200,279,0.160109,3.916147E-5,0,GALAXY,1237663783656095860,NONLEGACY,4263,301,3,48,116,22.207907,20.295622,19.292501,18.846085,18.408062,21.318678,18.932524,17.891455,17.433771,17.09602
679,52177,25,0.282848,1.348865E-5,0,GALAXY,1237663783656095903,NONLEGACY,4263,301,3,48,159,21.611624,20.817026,20.114855,19.718681,19.295315,20.383142,19.574446,18.759861,18.409874,18.06768
680,52200,274,0.304417,3.323329E-5,0,GALAXY,1237663783656161468,NONLEGACY,4263,301,3,49,188,22.952761,21.077492,20.103279,19.526865,19.031507,25.403616,18.890961,17.941612,17.421633,17.413174
383,51818,320,0.025144,2.00281E-5,0,GALAXY,1237663783656161469,GALAXY,4263,301,3,49,189,21.66066,20.578369,20.258093,20.029839,19.760153,17.751545,16.509682,16.20937,16.006781,16.252382
382,51816,70,1.151909,1.263047E-3,0,QSO,1237663783656161486,STAR_CATY_VAR,4263,301,3,49,206,20.061361,20.033066,19.758675,19.700628,19.803577,20.109674,20.05652,19.796394,19.800064,19.749247
1096,52974,73,-5.295346E-5,1.589652E-5,0,STAR,1237663783656161490,NONLEGACY,4263,301,3,49,210,22.680485,19.989933,18.59659,17.376074,16.725361,23.059225,20.066,18.621334,17.396791,16.764027
382,51816,74,0.28328,6.707896E-5,0,GALAXY,1237663783656161520,GALAXY,4263,301,3,49,240,23.834442,21.18668,19.736204,19.146503,18.652794,20.545593,19.739828,18.344364,17.809462,17.399246
1095,52521,303,1.167831E-4,1.15918E-5,0,STAR,1237663783656226936,NONLEGACY,4263,301,3,50,120,22.096333,19.62859,18.119598,17.218903,16.706964,22.416666,19.716114,18.175285,17.275665,16.794634
679,52177,594,0.321233,3.699478E-5,0,QSO,1237663784192901254,NONLEGACY,4263,301,4,47,134,20.76836,20.172003,19.605518,19.416544,18.804615,20.8612,20.021004,19.363499,19.087675,18.647129
1096,52974,558,1.746713E-5,1.441687E-5,0,STAR,1237663784192901262,NONLEGACY,4263,301,4,47,142,20.521158,19.054251,18.423681,18.157061,17.980682,20.623789,19.117159,18.481192,18.236145,18.071537
1485,52992,354,1.064679E-5,9.339313E-6,0,STAR,1237663784192901267,NONLEGACY,4263,301,4,47,147,21.437763,18.845716,17.402309,16.672188,16.225231,21.430099,18.910038,17.455532,16.729553,16.309156
1096,52974,556,-1.151075E-4,4.611085E-5,0,STAR,1237663784192901274,NONLEGACY,4263,301,4,47,154,20.466574,19.586937,19.239286,19.081985,19.062408,20.497349,19.63596,19.306183,19.136408,19.111643
1095,52521,346,-7.361149E-4,1.592436E-5,0,STAR,1237663784192901276,NONLEGACY,4263,301,4,47,156,19.779905,18.609226,18.112658,17.916754,17.810961,19.845058,18.648336,18.165203,17.989031,17.929947
679,52177,598,-3.888333E-5,2.237416E-5,0,STAR,1237663784192901337,NONLEGACY,4263,301,4,47,217,24.926857,21.452284,20.116512,18.969196,18.596687,23.344658,21.366955,20.078232,18.910492,18.615572
1096,52974,71,-7.442097E-4,2.576142E-5,0,STAR,1237663784192901349,NONLEGACY,4263,301,4,47,229,22.786207,20.667143,19.376766,18.817265,18.457533,22.306637,20.753366,19.424126,18.863102,18.483906
382,51816,118,0.377936,1.02903E-4,0,GALAXY,1237663784192901375,SERENDIPITY_FIRST,4263,301,4,47,255,23.37513,21.753304,20.208052,19.616476,19.084492,22.029839,20.827999,19.285147,18.674,18.26832
1485,52992,359,0.029737,2.131996E-5,0,GALAXY,1237663784192901384,NONLEGACY,4263,301,4,47,264,22.534119,21.45112,21.21384,21.063356,20.361441,19.632828,18.677814,18.310413,17.955126,17.988361
1096,52974,594,0.12524,9.171054E-6,0,GALAXY,1237663784192901460,NONLEGACY,4263,301,4,47,340,22.055393,21.01004,20.666954,20.466471,19.809769,19.747036,18.771505,18.397028,18.054234,18.194313
1095,52521,355,2.048117E-5,8.527721E-6,0,STAR,1237663784192966786,NONLEGACY,4263,301,4,48,130,20.854212,18.372322,17.236534,16.800171,16.560957,20.9307,18.432568,17.286325,16.868032,16.629734
382,51816,558,0.124479,3.061059E-5,0,GALAXY,1237663784192966793,GALAXY,4263,301,4,48,137,21.58732,19.626936,18.582863,18.068596,17.523373,19.710094,18.1724,17.123526,16.630138,16.285913
1485,52992,395,-2.151925E-4,1.119343E-5,0,STAR,1237663784193097876,NONLEGACY,4263,301,4,50,148,18.42379,17.16324,16.631416,16.467133,16.401304,18.485514,17.223621,16.704685,16.537247,16.481943
1096,52974,25,-1.987335E-4,7.297984E-6,0,STAR,1237663784193097898,NONLEGACY,4263,301,4,50,170,18.904417,17.26779,16.32646,16.336981,16.20694,18.968699,17.327993,16.340218,16.423115,16.323032
1096,52974,634,2.083614E-4,8.480692E-6,0,STAR,1237663784193097903,NONLEGACY,4263,301,4,50,175,17.571634,16.469654,16.03668,15.87053,15.801884,17.625937,16.516285,16.102947,15.953968,15.891194
679,52177,621,-8.745612E-4,6.582476E-5,0,STAR,1237663784193097975,NONLEGACY,4263,301,4,50,247,21,19.878035,19.312935,19.068405,18.927784,21.035988,19.930534,19.386492,19.162905,19.025972
680,52200,434,0.161428,3.677628E-5,0,GALAXY,1237663784193098002,NONLEGACY,4263,301,4,50,274,22.105907,20.406479,19.385733,18.777122,18.295626,20.658689,19.039217,17.895449,17.377291,16.979868
679,52177,628,0.297662,5.935631E-5,0,GALAXY,1237663784193098047,NONLEGACY,4263,301,4,50,319,23.305454,21.301916,19.772268,19.16655,18.700747,21.711132,20.549585,18.860847,18.336309,18.115074
1485,52992,318,-1.832163E-4,3.847616E-5,0,STAR,1237663784193098064,NONLEGACY,4263,301,4,50,336,24.259972,21.100542,19.516193,18.555433,17.995701,25.186878,21.145739,19.611078,18.632616,18.109718
1485,52992,394,0.488128,2.541899E-4,0,GALAXY,1237663784193098548,NONLEGACY,4263,301,4,50,820,23.410313,22.843733,21.188622,20.156616,19.725893,21.369415,22.028379,19.825563,18.973644,18.607107
383,51818,396,0.068537,2.305834E-5,0,GALAXY,1237663784193163370,GALAXY,4263,301,4,51,106,22.129534,20.466745,19.803331,19.415382,19.047728,18.503088,17.353746,16.806278,16.478636,16.389574
679,52177,584,-2.1636E-4,7.818964E-6,0,STAR,1237666408437973194,NONLEGACY,4874,301,4,353,202,19.965975,17.622768,16.55838,16.079231,15.834924,19.978052,17.675035,16.610258,16.160345,15.902098
1095,52521,358,2.847334E-5,1.74515E-5,0,STAR,1237666408437973247,NONLEGACY,4874,301,4,353,255,22.576193,20.706148,19.23344,18.126631,17.473751,22.107384,20.772444,19.304546,18.174652,17.560684
382,51816,559,0.184773,2.355484E-5,0,GALAXY,1237666408437973348,QA,4874,301,4,353,356,22.723917,21.162113,20.220917,19.823456,19.355036,18.731495,18.241533,17.450117,17.084526,16.932104
1095,52521,354,-3.456037E-4,4.845872E-5,0,STAR,1237666408438038597,NONLEGACY,4874,301,4,354,69,20.256056,19.322168,18.962992,18.876226,18.77154,20.222069,19.373837,19.053478,18.925449,18.83971
1096,52974,592,-1.23587E-4,9.608154E-6,0,STAR,1237666408438038644,NONLEGACY,4874,301,4,354,116,21.963331,19.480753,18.107077,17.099993,16.540241,22.112513,19.5203,18.13866,17.143257,16.613008
382,51816,542,0.1186,2.745533E-5,0,GALAXY,1237666408438038658,GALAXY,4874,301,4,354,130,21.25008,19.393068,18.506615,18.123262,17.681583,19.726107,18.153252,17.112959,16.726744,16.394749
383,51818,356,0.118132,3.45323E-5,0,GALAXY,1237666408438038664,GALAXY,4874,301,4,354,136,21.416452,19.513311,18.574951,18.128281,17.706366,19.996847,18.046711,16.960058,16.539286,16.207981
1096,52974,598,0.118957,1.696394E-5,0,GALAXY,1237666408438104068,NONLEGACY,4874,301,4,355,4,21.067711,19.297503,18.379055,17.930496,17.553259,20.481476,18.542263,17.516268,17.083311,16.755955
1095,52521,356,0.118407,2.284241E-5,0,GALAXY,1237666408438104069,NONLEGACY,4874,301,4,355,5,21.110798,19.646288,18.93989,18.31369,18.042206,20.037066,18.307182,17.52289,17.021709,16.812485
1095,52521,400,-1.7492E-4,6.36609E-6,0,STAR,1237666408438104079,NONLEGACY,4874,301,4,355,15,18.013323,16.236864,15.565356,15.3619,15.264984,18.060812,16.259558,15.611701,15.414026,15.33187
1485,52992,341,-2.066294E-4,3.159231E-5,0,STAR,1237666408438104184,NONLEGACY,4874,301,4,355,120,22.94521,20.860664,19.61545,19.055016,18.698797,23.000624,20.904404,19.660961,19.120289,18.818018
679,52177,631,-2.977352E-4,3.950446E-5,0,STAR,1237666408438104220,NONLEGACY,4874,301,4,355,156,23.042501,20.810135,19.736454,19.303303,19.044317,23.211023,20.926655,19.834967,19.440498,19.17144
1096,52974,640,1.420091E-4,1.22331E-5,0,STAR,1237666408438104233,NONLEGACY,4874,301,4,355,169,20.803726,18.711533,17.824448,17.442327,17.218449,20.98427,18.725809,17.792879,17.40295,17.185099
382,51816,591,0.314707,5.841738E-5,0,GALAXY,1237666408438104286,QA,4874,301,4,355,222,23.231241,21.546185,19.971556,19.402653,18.971041,20.269644,19.491837,17.813469,17.256954,16.815948
1485,52992,397,0.029032,4.207094E-5,0,GALAXY,1237666408438104401,NONLEGACY,4874,301,4,355,337,22.537088,21.629524,21.359606,21.133703,20.647038,19.460806,19.211342,18.735235,18.549534,18.086826
1096,52974,114,0.244331,6.610197E-6,0,GALAXY,1237657190900629594,NONLEGACY,2728,301,3,343,90,21.416496,20.79443,20.626915,20.607656,20.106886,20.938356,20.36178,20.064682,20.080593,20.064131
1096,52974,113,-2.405505E-4,8.300895E-6,0,STAR,1237657190900629700,NONLEGACY,2728,301,3,343,196,18.336626,17.116774,16.633177,16.528063,16.447054,18.422867,17.166159,16.711512,16.576689,16.500637
382,51816,141,1.148413,4.048021E-4,0,QSO,1237657190900629739,QSO,2728,301,3,343,235,19.755999,19.277647,18.850697,18.809912,18.827023,19.812347,19.315331,18.89373,18.854353,18.787256
