plate,mjd,fiberid,z,zErr,zWarning,class,bestObjID,objType,run,rerun,camCol,field,obj,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z
681,52199,579,0.310696,3.542399E-5,0,QSO,1237663278461813209,NONLEGACY,4145,301,6,67,473,22.68816,21.662802,20.328377,19.832821,19.199047,21.482428,21.144676,19.811319,19.410446,18.859205
1093,52591,605,-5.355941E-4,9.357912E-6,0,STAR,1237663278463057942,NONLEGACY,4145,301,6,86,22,19.076735,17.570339,16.950237,16.714771,16.577871,19.110779,17.603292,16.986526,16.762054,16.630075
385,51877,608,0.080217,1.67768E-5,0,GALAXY,1237663278463058088,GALAXY,4145,301,6,86,168,20.960697,19.042536,18.190113,17.684509,17.329002,18.651997,17.300785,16.577991,16.150269,15.936448
1903,53357,568,-8.007899E-4,3.977315E-5,0,STAR,1237663278463058100,NONLEGACY,4145,301,6,86,180,20.981583,19.928331,19.661039,19.52043,19.437252,20.916613,19.978878,19.699886,19.611181,19.542414
386,51788,331,0.079638,8.724276E-6,0,GALAXY,1237663278463058101,GALAXY,4145,301,6,86,181,21.199881,19.974651,19.414244,18.916233,18.575409,18.908045,17.792418,17.226294,16.898722,16.688189
1094,52524,531,-2.910355E-5,2.303298E-5,0,STAR,1237663462608470289,NONLEGACY,4188,301,5,66,273,24.653696,21.174746,19.654945,18.220964,17.46611,24.698265,21.424496,19.789114,18.324299,17.592245
682,52525,335,-5.301668E-5,2.223724E-4,0,STAR,1237663462608470324,NONLEGACY,4188,301,5,66,308,20.301926,20.17716,20.447048,20.76054,21.476339,20.479935,20.22772,20.467628,20.82025,21.212797
384,51821,88,6.711322E-5,1.325609E-5,0,STAR,1237663782583992413,GALAXY,4263,301,1,73,93,22.106913,19.460941,18.009226,16.841936,16.220999,22.232553,19.484064,17.845201,16.782076,16.268641
384,51821,92,0.058124,9.253712E-6,0,GALAXY,1237663782583992496,GALAXY,4263,301,1,73,176,20.420673,19.195045,18.544168,18.152132,17.779024,19.119684,17.741093,17.009407,16.601158,16.367203
682,52525,281,0.088042,6.484816E-6,0,GALAXY,1237663783120732326,NONLEGACY,4263,301,2,71,166,19.977587,18.901203,18.462091,18.123461,17.779106,18.597103,17.473053,16.907951,16.486036,16.282862
683,52524,157,0.276484,8.177284E-5,0,GALAXY,1237663783659045121,NONLEGACY,4263,301,3,93,257,23.556795,21.100258,19.708382,19.128275,18.637743,21.107119,19.924305,18.466698,17.966492,17.583467
1487,52964,21,-6.736031E-5,3.063684E-5,0,STAR,1237663783659110504,NONLEGACY,4263,301,3,94,104,22.802475,19.606943,17.941998,16.227234,15.269383,22.380995,19.66823,18.020733,16.285723,15.365454
1093,52591,21,-1.385708E-4,3.491585E-5,0,STAR,1237663783659110748,NONLEGACY,4263,301,3,94,348,24.038103,21.335161,19.923668,18.790712,18.195385,24.868801,21.418594,20.036919,18.890474,18.32398
1486,52993,483,0.068127,6.347554E-6,0,GALAXY,1237666408439480714,NONLEGACY,4874,301,4,376,394,21.571499,20.699848,20.515821,20.286871,20.017019,20.392248,19.375692,19.016642,19.050934,18.569691
1902,53271,525,-3.815584E-4,1.125055E-5,0,STAR,1237678617416171707,NONLEGACY,7717,301,1,304,187,19.707039,18.327709,17.740358,17.55028,17.410196,19.792938,18.364199,17.788895,17.583162,17.487108
1486,52993,98,-1.143071E-4,3.505638E-5,0,STAR,1237656906352230481,NONLEGACY,2662,301,1,239,81,23.326452,21.367535,19.953033,19.125292,18.630692,23.659056,21.458652,20.030415,19.192087,18.744823
384,51821,85,0.037949,1.693984E-5,0,GALAXY,1237656906352230525,GALAXY,2662,301,1,239,125,20.421303,18.694284,17.929386,17.465685,17.04129,17.827286,16.296501,15.521227,15.11517,14.849617
3142,54735,209,5.121523E-5,1.889982E-5,0,STAR,1237656906352230700,NONLEGACY,2662,301,1,239,300,22.83868,21.241846,19.721041,18.780468,18.227039,23.51598,21.328932,19.803604,18.846819,18.272306
1903,53357,85,-5.597962E-4,1.320278E-4,0,STAR,1237656906353475709,NONLEGACY,2662,301,1,258,125,19.251087,19.538616,19.908203,20.194777,20.519821,19.316809,19.535006,19.95116,20.240387,20.833757
1487,52964,10,0.549963,7.688237E-5,0,GALAXY,1237656906353476124,NONLEGACY,2662,301,1,258,540,24.16832,22.642483,21.125715,20.365616,19.697878,22.277411,20.945539,19.643724,18.861641,18.030579
1903,53357,42,-4.202094E-4,8.500189E-6,0,STAR,1237656906353541137,NONLEGACY,2662,301,1,259,17,16.851238,15.742188,15.306223,15.123297,15.084422,16.916849,15.766063,15.354677,15.178504,15.146108
1903,53357,43,-1.374227E-4,1.291584E-5,0,STAR,1237656906353541185,NONLEGACY,2662,301,1,259,65,20.441278,19.124691,18.514091,18.26033,18.212475,20.530453,19.15197,18.538424,18.248449,18.187349
1903,53357,50,-8.326444E-4,5.413049E-5,0,STAR,1237656906353541233,NONLEGACY,2662,301,1,259,113,20.527611,19.658699,19.323866,19.192951,19.246294,20.597027,19.721106,19.393728,19.25964,19.219202
1903,53357,536,-6.530783E-4,1.336811E-5,0,STAR,1237656909037830283,NONLEGACY,2662,301,6,258,139,20.34729,19.187481,18.598894,18.407047,18.225719,20.580368,19.241133,18.688398,18.437117,18.257608
384,51821,195,0.076088,8.724554E-6,0,GALAXY,1237657190902268058,QSO,2728,301,3,368,154,21.649399,20.574738,20.313797,20.139153,19.854549,20.019217,18.44071,18.023159,17.663988,17.81156
682,52525,303,0.360585,8.518756E-5,0,GALAXY,1237657190902268155,NONLEGACY,2728,301,3,368,251,24.102909,21.705795,20.031372,19.46174,18.968777,21.344618,20.813879,19.127798,18.441971,18.057592
1092,52639,309,8.598094E-5,2.211022E-5,0,STAR,1237657190903775446,NONLEGACY,2728,301,3,391,214,23.463924,21.352583,19.880735,18.506441,17.744263,23.085859,21.450754,20.000444,18.587946,17.829205
1093,52591,617,-1.277212E-4,7.382855E-6,0,STAR,1237657191977451545,NONLEGACY,2728,301,5,390,25,18.295326,16.60327,15.910937,15.635303,15.507702,18.357626,16.649366,15.963967,15.700594,15.562307
1093,52591,629,-8.726219E-5,9.604296E-6,0,STAR,1237657191977451575,NONLEGACY,2728,301,5,390,55,17.99968,16.711624,16.250648,16.078184,16.023434,18.070326,16.764099,16.301809,16.140293,16.071959
683,52524,456,0.274476,7.131424E-5,0,GALAXY,1237657191977451655,NONLEGACY,2728,301,5,390,135,24.198242,21.178713,19.66806,19.090561,18.751387,24.698086,20.361418,18.676397,18.057375,17.74074
1903,53357,577,2.85694,7.01471E-5,0,QSO,1237657191977451661,NONLEGACY,2728,301,5,390,141,20.416656,19.07011,19.082628,19.069454,18.941109,20.529081,19.104862,19.15378,19.151875,19.0387
1488,52965,384,0.182466,2.44609E-5,0,GALAXY,1237657191977451668,NONLEGACY,2728,301,5,390,148,21.684671,20.184536,19.205656,18.797094,18.441502,19.897015,18.758242,17.953701,17.519672,17.328117
683,52524,451,0.274421,5.818596E-5,0,GALAXY,1237657191977451729,NONLEGACY,2728,301,5,390,209,22.941809,21.006733,19.488775,18.936518,18.574425,21.322157,19.776968,18.316597,17.729303,17.505787
1903,53357,569,-5.709091E-4,4.108683E-5,0,STAR,1237657191977451846,NONLEGACY,2728,301,5,390,326,21.252998,20.412739,20.04653,19.932674,19.710297,21.214918,20.415115,20.068758,19.955206,19.79834
384,51821,83,-7.31125E-5,1.075963E-5,0,STAR,1237663275777523839,STAR_CARBON,4145,301,1,68,127,21.150265,18.903955,17.936573,17.642662,17.450417,21.204517,18.989223,18.030142,17.711451,17.488243
384,51821,81,0.05739,1.035408E-5,0,GALAXY,1237663275777523856,GALAXY,4145,301,1,68,144,20.089716,18.671423,17.929775,17.471857,17.077442,16.674604,15.464728,14.923396,14.528676,14.349658
682,52525,283,0.166307,3.469894E-5,0,GALAXY,1237663275777523916,NONLEGACY,4145,301,1,68,204,21.975521,20.407309,19.338364,18.883757,18.488014,19.709036,18.525549,17.740252,17.328783,17.175652
1902,53271,81,-1.807113E-5,8.005746E-6,0,STAR,1237663275778637856,NONLEGACY,4145,301,1,85,32,19.044882,16.520281,15.476826,15.112289,14.844003,19.027687,16.584209,15.54354,15.133642,14.894206
683,52524,205,0.403122,2.60435E-4,0,GALAXY,1237663275778638358,NONLEGACY,4145,301,1,85,534,25.159966,22.274477,20.643507,19.965103,19.485916,20.642719,20.75877,19.358492,18.662239,18.856297
682,52525,341,-6.580048E-4,2.900471E-5,0,STAR,1237663277924810945,NONLEGACY,4145,301,5,65,193,18.967146,18.019112,17.755638,17.650965,17.60741,19.001549,18.058149,17.803133,17.707357,17.690489
1486,52993,509,-8.139844E-4,1.263229E-5,0,STAR,1237663277924811064,NONLEGACY,4145,301,5,65,312,20.935587,19.057304,18.235773,17.9067,17.687368,20.941605,19.104618,18.282482,17.975533,17.770796
