plate,mjd,fiberid,z,zErr,zWarning,class,bestObjID,objType,run,rerun,camCol,field,obj,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z
1153,52933,40,-6.433187E-4,1.307725E-4,0,STAR,1237663479257301656,NONLEGACY,4192,301,4,155,664,21.891163,20.625927,20.599958,20.587032,20.813932,22.379248,20.770924,20.649965,20.630896,20.788311
372,52173,495,0.936414,2.31281E-4,0,QSO,1237663479257301658,STAR_CATY_VAR,4192,301,4,155,666,20.738865,20.270905,20.13339,20.020216,20.043753,20.731176,20.353067,20.183569,20.055155,19.776947
1032,53175,511,0.173708,1.872089E-5,0,GALAXY,1237663479257301837,NONLEGACY,4192,301,4,155,845,22.426561,21.724754,21.279541,20.897018,20.427855,21.27141,20.569622,19.856974,19.508886,19.176323
1106,52912,518,-1.252497E-4,9.860159E-6,0,STAR,1237663479257366798,NONLEGACY,4192,301,4,156,270,18.255871,16.790417,16.325888,15.960766,15.855423,18.327204,16.849653,16.334513,16.028275,15.919002
372,52173,500,0.373447,4.295483E-5,0,QSO,1237663479257366975,QSO,4192,301,4,156,447,19.765425,19.557564,19.46364,19.340481,18.774231,19.681204,19.443483,19.082275,18.955992,18.387268
1474,52933,558,-1.756027E-4,1.821013E-5,0,STAR,1237663479257367024,NONLEGACY,4192,301,4,156,496,22.545017,19.766958,18.468731,17.90131,17.585526,22.179411,19.832514,18.555679,17.986917,17.639753
1106,52912,511,-1.147982E-4,1.786289E-5,0,STAR,1237663479257367031,NONLEGACY,4192,301,4,156,503,22.755594,20.19735,18.901627,18.285328,17.913177,22.85857,20.27533,18.976204,18.347815,17.935236
1474,52933,512,-1.679023E-4,7.457574E-5,0,STAR,1237663543145922793,NONLEGACY,4207,301,3,170,233,24.035463,25.114077,21.275696,19.866535,22.826712,21.005955,31.200079,19.472097,18.529434,22.951881
372,52173,200,0.194737,6.96202E-6,0,GALAXY,1237663543145922972,QSO,4207,301,3,170,412,20.773653,20.000505,19.520826,19.144789,19.042114,20.535677,19.75898,19.202377,18.787197,18.619911
1106,52912,199,-1.942482E-4,2.033995E-5,0,STAR,1237663543145922990,NONLEGACY,4207,301,3,170,430,22.091188,20.173992,19.280893,18.926561,18.717224,22.04611,20.261889,19.35714,19.017176,18.817764
1106,52912,175,1.490163,4.761388E-4,0,QSO,1237663543145988351,NONLEGACY,4207,301,3,171,255,20.237278,19.515245,19.226252,18.97459,18.947739,20.331396,19.588873,19.332838,19.051136,19.128164
372,52173,158,0.124822,3.354718E-5,0,GALAXY,1237663543145988453,GALAXY,4207,301,3,171,357,22.115,20.090792,19.125572,18.737831,18.28487,19.76972,18.612715,17.696068,17.351048,17.12948
1032,53175,512,0.143489,6.783302E-6,0,GALAXY,1237663543146053851,NONLEGACY,4207,301,3,172,219,22.06431,21.4419,21.164621,20.766727,20.633358,21.042856,19.455145,18.999063,18.745495,18.816877
1474,52933,511,-4.08087E-5,1.490372E-5,0,STAR,1237663543146053875,NONLEGACY,4207,301,3,172,243,21.423803,19.602308,18.742079,18.443378,18.264297,21.430758,19.670212,18.802847,18.531879,18.403904
1474,52933,490,-1.479578E-4,8.208399E-6,0,STAR,1237663479257235998,NONLEGACY,4192,301,4,154,542,19.715544,17.586174,16.695847,16.331465,16.139774,19.787626,17.668736,16.774981,16.434191,16.253744
1153,52933,637,-6.660671E-4,2.564244E-5,0,STAR,1237663479257236045,NONLEGACY,4192,301,4,154,589,20.526062,19.521091,19.155983,19.052568,18.946722,20.601688,19.580841,19.225561,19.125349,19.092779
372,52173,483,0.271673,8.997305E-5,0,QSO,1237663479257301294,QSO,4192,301,4,155,302,18.637505,18.457954,18.128403,18.059294,17.68964,18.526653,18.273296,17.829374,17.644922,17.321072
1106,52912,497,-2.336119E-5,2.104953E-5,0,STAR,1237663479257301602,NONLEGACY,4192,301,4,155,610,23.559843,21.63077,20.137806,18.588766,17.819176,22.366468,21.725113,20.187492,18.627583,17.896364
372,52173,490,0.100348,8.943847E-6,0,GALAXY,1237663479257366920,GALAXY,4192,301,4,156,392,20.510624,19.3069,19.04357,18.580458,18.24984,19.391241,18.14917,17.575514,17.186247,16.989927
1106,52912,512,1.05668,3.159038E-4,0,QSO,1237663479257367043,NONLEGACY,4192,301,4,156,515,19.830179,19.683435,19.48872,19.566767,19.748844,19.89497,19.75983,19.542572,19.598185,19.64571
1474,52933,556,-3.186139E-4,3.338079E-5,0,STAR,1237663479257367220,NONLEGACY,4192,301,4,156,692,21.957926,20.333433,19.631477,19.380171,19.186974,22.566504,20.438541,19.719042,19.458767,19.253874
1106,52912,515,8.873502E-5,2.316097E-5,0,STAR,1237663479257367512,NONLEGACY,4192,301,4,156,984,22.986561,21.099199,19.664734,19.04929,18.716751,25.540897,21.14456,19.74736,19.153288,18.796919
1032,53175,515,0.174188,4.853354E-5,0,GALAXY,1237663479257367594,NONLEGACY,4192,301,4,156,1066,22.989784,21.106676,20.128389,19.698282,19.247971,21.825176,20.180893,19.242044,18.747721,18.33724
1106,52912,560,2.657059E-5,1.734393E-5,0,STAR,1237663479257432511,NONLEGACY,4192,301,4,157,447,21.629286,19.986971,19.252831,19.000431,18.884464,21.966429,20.03446,19.321999,19.045328,18.91832
372,52173,477,0.108793,2.380373E-5,0,GALAXY,1237663543145922606,GALAXY,4207,301,3,170,46,21.698526,19.515228,18.629768,18.142975,17.694836,20.577957,18.288845,17.198353,16.786434,16.448387
1474,52933,147,-4.492723E-4,8.842085E-6,0,STAR,1237663543145922770,NONLEGACY,4207,301,3,170,210,18.242613,16.868341,16.351309,16.143492,16.071756,18.319054,16.934019,16.418514,16.222363,16.122742
1106,52912,198,-1.254572E-4,1.177432E-5,0,STAR,1237663543145922870,NONLEGACY,4207,301,3,170,310,21.673887,18.880762,17.457432,16.623501,16.125498,21.807205,18.957741,17.514826,16.676163,16.217085
1474,52933,482,1.007501E-5,9.238597E-6,0,STAR,1237663543145922891,NONLEGACY,4207,301,3,170,331,20.479197,18.504272,17.832033,17.465883,17.29632,20.56827,18.566673,17.797844,17.513887,17.387396
1032,53175,499,0.123552,8.309395E-6,0,GALAXY,1237663543145922930,NONLEGACY,4207,301,3,170,370,21.45385,20.475573,20.104847,19.676655,19.333059,19.663223,18.559404,18.080433,17.785158,17.760365
372,52173,475,0.123979,2.441402E-5,0,GALAXY,1237663543145922968,GALAXY,4207,301,3,170,408,21.50832,19.547653,18.635582,18.161772,17.725803,19.633955,17.751194,16.780338,16.368258,16.070946
1474,52933,158,0.154055,7.596124E-6,0,GALAXY,1237663543145922978,NONLEGACY,4207,301,3,170,418,21.453934,20.378735,19.953714,19.553404,19.312958,19.852068,19.164566,18.685148,18.430729,18.169142
1106,52912,493,-4.517311E-5,1.601392E-5,0,STAR,1237663543145923030,NONLEGACY,4207,301,3,170,470,22.642611,20.26392,18.816895,18.023731,17.547678,22.41794,20.339592,18.874245,18.076277,17.639547
1106,52912,173,0.205441,7.93973E-6,0,GALAXY,1237663543145988105,NONLEGACY,4207,301,3,171,9,21.088301,20.074492,19.540806,19.099194,18.74811,19.552933,18.738712,18.276163,17.858887,17.725302
1106,52912,177,1.849174,5.819803E-4,0,QSO,1237663543145988303,NONLEGACY,4207,301,3,171,207,20.473034,20.339085,20.177973,19.863443,19.855225,20.573973,20.338539,20.186188,19.914557,19.973913
1474,52933,151,-1.023056E-4,1.872655E-5,0,STAR,1237663543145988426,NONLEGACY,4207,301,3,171,330,21.67737,19.054424,17.68058,16.362923,15.682345,22.073469,19.144873,17.753469,16.458523,15.787468
1474,52933,152,0.456064,1.489934E-4,0,GALAXY,1237663543145988868,NONLEGACY,4207,301,3,171,772,23.290155,22.110052,20.59857,19.839417,19.342726,25.035587,21.371239,19.774181,18.989347,18.542088
372,52173,515,0.178362,3.60151E-5,0,GALAXY,1237663543146053802,GALAXY,4207,301,3,172,170,22.002949,20.082205,18.820297,18.321028,17.887663,20.357313,18.758234,17.431005,16.934477,16.536963
1474,52933,560,0.100761,8.767969E-6,0,GALAXY,1237663543146053906,NONLEGACY,4207,301,3,172,274,21.538132,20.574598,20.225737,20.020674,19.710911,20.670019,19.232796,18.703545,18.387873,18.049076
372,52173,160,0.084678,1.836691E-5,0,GALAXY,1237663543146053911,GALAXY,4207,301,3,172,279,20.616617,18.682562,17.802975,17.413174,17.00028,19.285259,17.46715,16.52877,16.109428,15.730808
1106,52912,154,0.099463,1.381962E-5,0,GALAXY,1237663543146053947,NONLEGACY,4207,301,3,172,315,22.075623,20.61326,19.625463,19.077765,18.486456,20.299627,18.77216,17.67478,17.134777,16.746534
372,52173,156,0.085633,6.844858E-6,0,GALAXY,1237663543146053948,GALAXY,4207,301,3,172,316,20.900434,19.787693,19.446634,19.2444,18.950403,19.071106,17.872707,17.437275,17.183409,17.184341
372,52173,155,0.084524,1.050097E-5,0,GALAXY,1237663543146053965,GALAXY,4207,301,3,172,333,21.547831,19.932335,19.150457,18.728329,18.211926,20.11079,18.404671,17.629076,17.21034,16.929012
1474,52933,559,0.46963,1.722285E-4,0,GALAXY,1237663543146054016,NONLEGACY,4207,301,3,172,384,24.286337,22.659521,20.933981,20.096416,19.595234,25.925627,21.471889,20.043709,19.10779,18.894627
372,52173,516,1.049412,4.832379E-4,0,QSO,1237663543146054045,SERENDIPITY_BLUE,4207,301,3,172,413,19.609169,19.539082,19.383797,19.442923,19.323629,19.669508,19.600378,19.444994,19.502884,19.376394
1032,53175,513,0.100796,7.293706E-6,0,GALAXY,1237663543146054153,NONLEGACY,4207,301,3,172,521,21.880804,20.904305,20.401115,20.135572,19.943424,21.362089,20.284595,19.6619,19.353933,19.272835
1474,52933,516,-7.767549E-4,4.539406E-5,0,STAR,1237663543682859329,NONLEGACY,4207,301,4,171,321,20.623127,19.587513,19.20093,19.086935,19.088623,20.595913,19.647259,19.225939,19.170702,19.219
372,52173,191,1.456584,2.07916E-4,0,QSO,1237656568119558368,QSO,2583,301,3,178,224,18.254679,18.122925,17.880816,17.658447,17.608927,18.313076,18.136478,17.900837,17.717554,17.621054
1153,52933,34,-3.562409E-4,1.318146E-5,0,STAR,1237656568119624058,NONLEGACY,2583,301,3,179,378,19.50976,18.355125,17.925365,17.761457,17.740847,19.557281,18.39118,17.978622,17.856329,17.81547
1106,52912,188,-6.949664E-5,8.087626E-6,0,STAR,1237656568119624072,NONLEGACY,2583,301,3,179,392,20.739542,18.481569,17.544081,17.156414,16.99445,20.864788,18.525225,17.59325,17.254715,17.07642
1032,53175,178,-6.413447E-4,1.186814E-5,0,STAR,1237656568119624082,NONLEGACY,2583,301,3,179,402,20.620159,19.183615,18.596081,18.368179,18.19306,20.509899,18.974638,18.288002,17.999546,17.85738
372,52173,196,1.754496,5.927001E-4,0,QSO,1237656568119624089,SERENDIPITY_BLUE,2583,301,3,179,409,19.753008,19.512991,19.373528,19.13991,19.29257,19.837891,19.5375,19.416981,19.16873,19.266109
372,52173,177,1.96271,3.424209E-4,0,QSO,1237656568119689353,QSO,2583,301,3,180,137,17.131626,17.005014,16.816931,16.540777,16.395655,17.18964,17.041344,16.860125,16.606432,16.4554
1153,52933,32,-2.901955E-4,1.397669E-5,0,STAR,1237656568119689438,NONLEGACY,2583,301,3,180,222,19.497145,18.396439,18.029715,17.884819,17.811321,19.501801,18.438337,18.066486,17.90209,17.839014
1106,52912,189,8.950735E-5,1.696292E-5,0,STAR,1237656568119689451,NONLEGACY,2583,301,3,180,235,21.866556,19.812759,19.048544,18.78018,18.625591,21.795523,19.860861,19.105131,18.834908,18.68079
372,52173,175,-7.03553E-5,2.258E-5,0,STAR,1237656568119689576,QSO,2583,301,3,180,360,19.311981,18.216707,18.141617,18.400881,18.242622,19.351143,18.253279,18.192698,18.378248,18.303265
1474,52933,153,0.224524,9.948518E-6,0,GALAXY,1237656568119689605,NONLEGACY,2583,301,3,180,389,21.801134,20.697041,20.006105,19.587858,19.197412,20.439312,18.944786,18.391512,18.059578,18.057768
1106,52912,172,0.607914,1.051179E-4,0,QSO,1237656568119689698,NONLEGACY,2583,301,3,180,482,20.883545,20.366823,20.395647,20.05699,19.777599,20.821074,20.997547,20.042194,23.461359,19.705841
372,52173,178,0.228026,8.898122E-6,0,GALAXY,1237656568119689699,SERENDIPITY_BLUE,2583,301,3,180,483,21.019175,20.580458,20.251801,20.193584,20.108147,20.742361,20.282587,19.896408,19.818871,19.752544
1032,53175,176,0.234735,1.788717E-5,0,GALAXY,1237656568119689803,NONLEGACY,2583,301,3,180,587,23.735216,22.066862,21.146973,20.619228,19.908449,21.114275,20.981022,19.653208,19.446928,18.997133
372,52173,154,-1.072264E-4,5.685407E-5,0,STAR,1237656568119755141,QSO,2583,301,3,181,389,24.518694,22.116243,20.641706,19.194305,18.509407,24.595575,22.259308,20.818348,19.324354,18.657076
1474,52933,143,0.154136,1.72092E-5,0,GALAXY,1237656568119755231,NONLEGACY,2583,301,3,181,479,21.851902,21.175097,20.598207,20.288477,19.930441,20.503237,19.148203,18.439638,18.181671,17.683046
372,52173,179,0.205166,4.013261E-5,0,GALAXY,1237656568119755334,SERENDIPITY_FIRST,2583,301,3,181,582,23.324697,21.540051,20.619923,19.906437,19.480091,21.411716,19.963919,19.05847,18.534081,18.175819
372,52173,153,-1.490126E-4,1.304678E-5,0,STAR,1237656568119820457,STAR_CARBON,2583,301,3,182,169,22.904324,19.847422,18.718674,18.310541,18.150284,23.206011,19.901917,18.771772,18.40637,18.234234
1106,52912,462,-6.634901E-5,1.396075E-5,0,STAR,1237663479257170446,NONLEGACY,4192,301,4,153,526,19.295353,18.204565,17.765717,17.606457,17.557261,19.352442,18.252832,17.835577,17.68535,17.615065
372,52173,471,0.10864,2.742825E-5,0,GALAXY,1237663479257170458,GALAXY,4192,301,4,153,538,21.584522,19.718376,18.762712,18.313356,17.855295,20.51519,18.733522,17.715252,17.270893,16.906084
1153,52933,636,-7.358966E-4,9.189511E-6,0,STAR,1237663479257235466,NONLEGACY,4192,301,4,154,10,19.696085,18.3652,17.769838,17.502802,17.438316,19.886496,18.41769,17.826988,17.612726,17.548368
372,52173,478,0.10925,1.524524E-5,0,GALAXY,1237663479257235899,GALAXY,4192,301,4,154,443,20.542967,18.937832,18.294542,17.852171,17.407949,18.702995,17.008738,16.143652,15.735394,15.41284
1153,52933,627,-1.28762E-3,3.289639E-5,0,STAR,1237663479257236040,NONLEGACY,4192,301,4,154,584,20.52825,19.556105,19.231943,19.071688,19.099636,20.708681,19.615938,19.29697,19.185169,19.162426
1153,52933,38,4.076984E-5,4.718317E-5,0,STAR,1237663479257236145,NONLEGACY,4192,301,4,154,689,21.561102,20.606586,20.23908,20.073919,19.956163,21.740471,20.631451,20.293894,20.173788,20.31192
1032,53175,490,0.109193,6.778653E-5,0,GALAXY,1237663479257236290,NONLEGACY,4192,301,4,154,834,22.281334,21.218857,20.614275,20.238506,19.905123,21.246019,20.374912,19.586096,19.23905,19.096004
1032,53175,516,-2.923725E-4,1.170949E-5,0,STAR,1237663479257367063,NONLEGACY,4192,301,4,156,535,20.910919,19.241377,18.605005,18.306068,18.136967,20.865301,19.240805,18.513103,18.207777,18.025759
372,52173,512,0.18034,4.672267E-5,0,GALAXY,1237663479257432411,GALAXY,4192,301,4,157,347,22.122295,20.262522,19.122875,18.601797,18.099669,21.835436,19.141697,17.843163,17.330957,16.961267
1474,52933,554,-8.105369E-5,9.084634E-6,0,STAR,1237663479257432442,NONLEGACY,4192,301,4,157,378,17.808947,16.324467,15.739028,15.521584,15.442969,17.870674,16.368387,15.793744,15.593256,15.500823
1474,52933,555,3.114524,5.658007E-4,0,QSO,1237663479257432478,NONLEGACY,4192,301,4,157,414,20.806171,19.214972,18.883493,18.772381,18.777924,20.877617,19.283079,18.947199,18.870634,18.995228
1106,52912,557,0.101026,3.426002E-5,0,GALAXY,1237663479257432519,NONLEGACY,4192,301,4,157,455,21.844353,20.169615,19.326595,18.791403,18.280243,21.162727,18.699429,17.825758,17.350431,16.985727
1474,52933,551,-3.043776E-4,3.646712E-5,0,STAR,1237663479257432542,NONLEGACY,4192,301,4,157,478,19.456682,18.493946,18.210268,18.093155,18.028763,19.573235,18.552799,18.275526,18.163357,18.091335
1032,53175,548,0.179516,4.421769E-5,0,GALAXY,1237663479257432643,NONLEGACY,4192,301,4,157,579,23.569582,21.105442,20.01951,19.473616,18.953306,26.414326,20.458223,19.210642,18.730844,18.419914
372,52173,520,0.289812,4.984544E-5,0,QSO,1237663479257432703,SERENDIPITY_BLUE,4192,301,4,157,639,20.766481,20.558399,20.105148,19.861517,19.413601,20.747393,20.48041,19.861969,19.66947,19.371363
1474,52933,178,-5.917526E-5,6.956188E-6,0,STAR,1237663543145857204,NONLEGACY,4207,301,3,169,180,17.99041,16.278557,15.638239,15.424619,15.328478,18.062592,16.33951,15.694855,15.489305,15.3968
1106,52912,480,-8.500374E-5,1.39446E-5,0,STAR,1237663543145857319,NONLEGACY,4207,301,3,169,295,20.09042,18.762381,18.270382,18.119713,18.282068,20.154621,18.861462,18.342812,18.1826,18.262871
372,52173,479,0.108476,2.215517E-5,0,GALAXY,1237663543145857358,GALAXY,4207,301,3,169,334,22.233273,20.342461,19.440052,18.753748,18.201277,19.834007,18.410187,17.424841,16.932077,16.546644
1106,52912,187,0.472642,1.110946E-4,0,GALAXY,1237663543145857543,NONLEGACY,4207,301,3,169,519,21.300817,21.012482,20.570955,20.116302,19.604183,21.499109,20.765308,19.662241,19.210066,18.749435
1474,52933,177,-1.331363E-4,1.048768E-5,0,STAR,1237663543145922866,NONLEGACY,4207,301,3,170,306,21.220034,18.863163,17.928356,17.613466,17.405701,21.257462,18.935251,17.996244,17.665148,17.49712
1474,52933,174,-1.401388E-4,2.595803E-5,0,STAR,1237663543145923009,NONLEGACY,4207,301,3,170,449,23.248463,20.525539,19.615402,19.244173,19.047798,24.493179,20.592735,19.653559,19.315796,19.189959
1032,53175,495,0.223321,3.225401E-5,0,GALAXY,1237663543145923019,NONLEGACY,4207,301,3,170,459,22.59269,20.964132,19.81979,19.167639,18.706917,20.419876,19.351473,18.096739,17.540157,17.107052
1032,53175,496,0.108789,5.002933E-5,0,GALAXY,1237663543145923340,NONLEGACY,4207,301,3,170,780,24.041851,21.945568,21.338789,20.8062,20.090666,21.36278,20.55324,19.474606,19.114098,18.354242
1106,52912,151,0.099409,2.221757E-5,0,GALAXY,1237663543146053958,NONLEGACY,4207,301,3,172,326,20.937292,18.935282,18.002029,17.610014,17.131012,19.607525,17.80689,16.825703,16.410133,16.050428
1106,52912,152,-1.40891E-4,1.567103E-5,0,STAR,1237663543146054116,NONLEGACY,4207,301,3,172,484,22.740057,20.361439,19.126114,18.633482,18.28759,22.496855,20.414349,19.161831,18.712486,18.306358
1474,52933,117,0.19217,2.280361E-5,0,GALAXY,1237663543146054207,NONLEGACY,4207,301,3,172,575,22.026155,21.126066,20.399981,19.992573,19.652786,20.141949,19.342861,18.579294,18.171356,17.930658
1106,52912,158,-1.196143E-4,2.64226E-5,0,STAR,1237663543146054728,NONLEGACY,4207,301,3,172,1096,24.107521,21.051878,19.717804,18.972288,18.500107,24.555172,21.229778,19.835463,19.055216,18.700581
372,52173,511,0.175428,3.49546E-5,0,GALAXY,1237663543146119451,GALAXY,4207,301,3,173,283,22.127913,19.864861,18.626331,18.075884,17.622875,20.834642,18.480843,17.142845,16.612854,16.223021
1106,52912,157,0.176188,4.375858E-5,0,GALAXY,1237663543146119489,NONLEGACY,4207,301,3,173,321,22.346571,20.42227,19.251692,18.754107,18.330854,20.451687,19.013435,17.933329,17.480856,17.043678
1032,53175,553,-1.097855E-4,8.495544E-6,0,STAR,1237663543146119539,NONLEGACY,4207,301,3,173,371,21.123983,19.077549,18.281487,17.935474,17.768885,21.275034,19.035484,18.195745,17.849073,17.654001
372,52173,113,0.174611,4.563582E-5,0,GALAXY,1237663543146119570,GALAXY,4207,301,3,173,402,22.426802,20.42799,19.222868,18.71192,18.317236,20.037256,19.179565,17.826761,17.342823,17.010944
372,52173,120,0.228463,3.960704E-5,0,GALAXY,1237663543146119649,GALAXY,4207,301,3,173,481,22.844954,20.377256,19.057587,18.550959,18.156891,21.120373,19.102648,17.781349,17.264671,16.877377
1032,53175,514,0.175698,3.136288E-5,0,GALAXY,1237663543146119921,NONLEGACY,4207,301,3,173,753,22.994871,21.638092,20.962263,20.496405,20.361109,21.602995,20.643581,19.55192,19.132538,18.9112
372,52173,470,0.174037,1.55129E-5,0,GALAXY,1237663543682793744,GALAXY,4207,301,4,170,272,21.418617,20.236666,19.499107,18.940886,18.507513,19.517448,18.277473,17.436462,17.004459,16.81278
1106,52912,496,-2.59148E-4,1.741567E-5,0,STAR,1237663543682793898,NONLEGACY,4207,301,4,170,426,22.918102,20.679302,19.272135,18.088215,17.473389,24.063574,20.73484,19.31782,18.158657,17.573376
372,52173,465,0.49269,1.016586E-4,0,QSO,1237663543682794019,SERENDIPITY_BLUE,4207,301,4,170,547,20.780457,20.437477,20.460667,20.0732,19.723433,20.918486,20.398809,20.389851,19.961391,19.784956
1032,53175,485,0.212674,1.707995E-5,0,GALAXY,1237663543682794036,NONLEGACY,4207,301,4,170,564,22.411482,21.60145,20.854483,20.330931,19.746822,21.333958,20.415331,19.430269,19.033401,18.365492
1474,52933,505,-7.974313E-4,2.278489E-5,0,STAR,1237663543682859041,NONLEGACY,4207,301,4,171,33,20.602625,19.23629,18.705402,18.496944,18.352987,20.728062,19.292549,18.761908,18.566217,18.411558
372,52173,497,0.271388,1.982049E-5,0,GALAXY,1237663543682859225,GALAXY,4207,301,4,171,217,21.205322,19.949171,18.961592,18.451683,17.960701,19.923517,18.763647,17.567726,17.043419,16.708996
1474,52933,515,0.212291,8.576555E-6,0,GALAXY,1237663543682859253,NONLEGACY,4207,301,4,171,245,21.028275,20.185797,19.814049,19.443592,19.069471,20.119133,19.147799,18.580576,18.223139,18.013979
372,52173,498,4.796592,2.643807E-4,0,QSO,1237663543682860272,QSO,4207,301,4,171,1264,24.780024,24.612398,20.823999,19.20145,19.371031,24.562962,25.236389,20.920156,19.258783,19.474501
1474,52933,550,0.272825,7.829587E-5,0,GALAXY,1237663543682924608,NONLEGACY,4207,301,4,172,64,22.720749,25.114237,20.171471,19.490236,19.077942,21.726912,24.935501,19.049088,18.129131,18.266493
1106,52912,510,0.29562,9.938221E-6,0,GALAXY,1237663543682924776,NONLEGACY,4207,301,4,172,232,20.802252,20.299519,19.817404,19.835155,19.614084,20.577513,20.086897,19.629005,19.464144,19.44379
1106,52912,514,-4.302558E-5,1.910014E-5,0,STAR,1237663543682924798,NONLEGACY,4207,301,4,172,254,20.353762,17.948408,16.557425,15.284972,14.622869,20.100336,17.754934,16.296997,14.977459,14.394411
1032,53175,194,0.06488,6.524453E-6,0,GALAXY,1237656568119558571,NONLEGACY,2583,301,3,178,427,21.499184,20.443464,20.271435,20.048767,19.735497,20.460413,19.545094,19.13689,18.939873,18.898085
1153,52933,33,2.792156E-4,4.93208E-5,0,STAR,1237656568119558593,NONLEGACY,2583,301,3,178,449,20.486353,19.540415,19.168755,18.978409,19.051981,20.575024,19.588535,19.194557,19.081221,19.198845
1032,53175,197,0.090572,1.154928E-5,0,GALAXY,1237656568119558668,NONLEGACY,2583,301,3,178,524,21.808117,20.635635,20.011492,19.712774,19.328373,20.029499,18.698772,18.07609,17.771938,17.802322
1153,52933,30,0.605642,0.289943,0,GALAXY,1237656568119558744,NONLEGACY,2583,301,3,178,600,21.346869,20.550934,20.240738,20.101322,19.836805,21.161741,20.519236,20.283426,20.248659,20.090647
1153,52933,28,-6.047552E-4,5.131182E-5,0,STAR,1237656568119623776,NONLEGACY,2583,301,3,179,96,20.777449,19.814087,19.445591,19.31414,19.274824,20.857796,19.842722,19.51808,19.362902,19.315218
1153,52933,27,-7.560502E-4,4.28491E-5,0,STAR,1237656568119623796,NONLEGACY,2583,301,3,179,116,20.974703,19.991142,19.615759,19.473558,19.384975,21.029675,20.024521,19.688461,19.567261,19.403584
1474,52933,175,1.311494,3.084644E-4,0,QSO,1237656568119623855,NONLEGACY,2583,301,3,179,175,18.561642,18.34387,18.024076,17.976988,18.002737,18.629398,18.387863,18.078924,18.014479,18.090624
